wordid,lexeme_id,word,homonym_nr,is_public,pos,government
253649,1385868,valmis seadma,1,True,v,mis/kes
253649,1385868,valmis seadma,1,True,v,milleks
253657,1385890,valmistuma,1,True,v,milleks
253657,1385890,valmistuma,1,True,v,mida tegema
253688,1385975,valu andma,1,True,v,millele
253688,1385974,valu andma,1,True,,kellele
253748,1386125,valvama,1,True,v,mida/keda*
253748,1386125,valvama,1,True,v,mille üle
253748,1386125,valvama,1,True,v,kelle/mille järele
253748,1386126,valvama,1,True,v,keda/mida*
254058,1386980,vankri ette rakendama,1,True,v,kelle/mille
254075,1387009,vankrit vedama,1,True,,mille
254129,1387155,vaos hoidma,1,True,v,keda/mida
254157,1387235,vapustama,1,True,v,keda/mida*
254157,1387236,vapustama,1,True,,mida*
254157,1387237,vapustama,1,True,v,mida*
254205,1387386,varastama,1,True,v,kust
254205,1387386,varastama,1,True,v,kellelt
254226,1387441,varba peale astuma,1,True,v,kellele
254344,1387750,varjama,1,True,v,mille eest
254360,1387806,varju heitma,1,True,v,kellele/millele
254388,1387880,varjust välja astuma,1,True,v,kelle/mille
254400,1387923,varna riputama,1,True,v,mida
254462,1388075,varustama,1,True,v,millega
254462,1388075,varustama,1,True,v,keda/mida
254462,1388076,varustama,1,True,v,keda/mida
254462,1388076,varustama,1,True,v,millega
254593,1388414,vastama,1,True,v,kellele/millele
254593,1388414,vastama,1,True,v,millega
254593,1388416,vastama,1,True,v,kellele/millele
254593,1388419,vastama,1,True,,kellele
254593,1388419,vastama,1,True,,millega
254593,1388420,vastama,1,True,v,millele
254607,1388461,vastanduma,1,True,v,kellele/millele
254687,1388699,vastu ajama,1,True,v,millele
254695,1388724,vastu hakkama,1,True,v,kellele
254715,1388779,vastukarva silitama,1,True,v,keda*
254729,1388809,vastu käima,1,True,v,millele
254729,1388810,vastu käima,1,True,v,kellele
254754,1388872,vastu minema,1,True,v,kellele
320598,1495676,vastu olema,1,True,v,millele/kellele
254781,1388927,vastu panema,1,True,v,kellele/millele
254781,1388928,vastu panema,1,True,v,kellele/millele
254781,1388929,vastu panema,1,True,v,millele/kellele
254796,1388966,vastu pidama,1,True,v,millele
254822,1389044,vastu saama,1,True,v,kellele
254827,1389058,vastu seisma,1,True,v,millele
254827,1389059,vastu seisma,1,True,v,kellele/millele
254844,1389089,vastutama,1,True,v,kelle/mille eest
254847,1389098,vastu tatti andma,1,True,v,kellele
254853,1389109,vastu tegutsema,1,True,v,millele/kellele
254858,1389124,vastu tulema,1,True,v,kellele/millele
254858,1389124,vastu tulema,1,True,v,milles
254858,1434420,vastu tulema,1,True,v,kellele
254883,1389196,vastu vaidlema,1,True,v,kellele
254883,1389196,vastu vaidlema,1,True,v,milles
254917,1389295,vastu väitma,1,True,v,kellele/millele
254937,1389334,vati sees hoidma,1,True,v,keda*
254955,1389375,vatti andma,1,True,v,kellele
254975,1389416,vedama,1,True,v,kuhu + millega
254975,1389429,vedama,1,True,v,kellel
254975,1389429,vedama,1,True,v,millega
255177,1389900,veenduma,1,True,v,et
255177,1389900,veenduma,1,True,v,milles
255188,1389934,veenma,1,True,v,keda*
255188,1389934,veenma,1,True,v,mida tegema
255188,1389934,veenma,1,True,v,milles
255375,1390442,vehkima,1,True,v,millega
255375,1390443,vehkima,1,True,,millega
255375,1390444,vehkima,1,True,,millega
255375,1390447,vehkima,1,True,,mida teha
255376,1390457,vehklema,1,True,v,millega
255566,1390890,venitama,1,True,v,mida*
255566,1390891,venitama,1,True,v,mida*
255566,1390893,venitama,1,True,v,mida*
255566,1390894,venitama,1,True,v,mida*
255566,1390895,venitama,1,True,v,mida*
255566,1390896,venitama,1,True,v,mida*
255566,1390897,venitama,1,True,v,keda/mida*
255566,1390898,venitama,1,True,v,mida*
255566,1390899,venitama,1,True,v,mida*
255566,1390900,venitama,1,True,v,millega
255566,1390900,venitama,1,True,v,mida*
255566,1390902,venitama,1,True,v,mida*
255777,2248518,verest välja lööma,1,True,v,keda
256080,1392103,vestlema,1,True,v,kellega
256080,1392103,vestlema,1,True,v,millest
256152,1392278,vett peale tõmbama,1,True,v,millele
256152,1392279,vett peale tõmbama,1,True,v,kellele
256284,1392633,vigastama,1,True,v,keda/mida
256284,1392634,vigastama,1,True,v,mida
290430,1446192,viga tegema,1,True,v,kellele/millele
290430,2458845,viga tegema,1,True,v,millele
256334,1392796,vihastama,1,True,v,kelle/mille peale
256334,1392796,vihastama,1,True,v,mille pärast
256334,1392797,vihastama,1,True,v,keda*
256336,1392806,vihastuma,1,True,v,mille pärast
256336,1392806,vihastuma,1,True,v,kelle/mille peale
256354,1392849,vihjama,1,True,v,et
256354,1392849,vihjama,1,True,v,kellele/millele
256360,1392873,vihkama,1,True,v,keda/mida*
256418,1393027,vihtuma,1,True,v,mida teha
256427,1393056,viibima,1,True,v,kus
256545,1393430,viimast lihvi andma,1,True,v,millele
256523,1393354,viima,1,True,v,keda/mida
256523,1393354,viima,1,True,v,kuhu
256523,1393354,viima,1,True,v,kust + kuhu
256523,1393355,viima,1,True,v,mida
256523,1393356,viima,1,True,v,kuhu
256523,1393356,viima,1,True,v,mida
256523,1393357,viima,1,True,v,keda/mida
256523,1393358,viima,1,True,v,kuhu
256562,1393485,viimsele teekonnale saatma,1,True,v,keda
256563,1393487,viimsele teele saatma,1,True,v,keda
256654,1393660,viipama,1,True,v,millega
256763,1393972,viitama,1,True,v,millele
256763,1393973,viitama,1,True,v,millele
256763,1393974,viitama,1,True,v,millele/kellele
256772,1393991,viitsima,1,True,v,mida teha
256795,1394050,viivitama,1,True,v,millega
256901,1394373,vilistama,1,True,v,mille peale
256901,1394373,vilistama,1,True,v,millele
257029,1394739,villand olema,1,True,v,millest
257029,1394739,villand olema,1,True,v,kellel
257030,1394740,villand saama,1,True,v,kellel
257030,1394740,villand saama,1,True,v,millest
257085,1394875,viltu vaatama,1,True,v,kellele/millele
257085,1394875,viltu vaatama,1,True,v,kelle/mille peale
257150,1395091,vinguma,1,True,v,kelle/mille üle
257150,1395091,vinguma,1,True,v,kelle/mille kallal
257150,1395091,vinguma,1,True,v,mille pärast
257252,1395392,virgutama,1,True,v,mida tegema
257252,1395392,virgutama,1,True,v,keda/mida*
257264,1395440,virisema,1,True,v,kelle/mille kallal
257264,1395440,virisema,1,True,v,kelle/mille üle
257264,1395440,virisema,1,True,v,mille pärast
257352,1395719,viskama,1,True,v,mida
257352,1395719,viskama,1,True,v,kuhu
257352,1395720,viskama,1,True,v,mida*
257573,1396275,voli andma,1,True,v,kellele
257580,1396303,volitama,1,True,v,mida tegema
257580,1396303,volitama,1,True,v,keda
257825,1396954,vormuma,1,True,v,milleks
257923,1397189,vuntsi kargama,1,True,v,kellele
257997,1397401,võbistama,1,True,v,mida*
258108,1397750,võimaldama,1,True,v,kellel + mida teha
258106,1397742,võima,1,True,v,mida teha
258106,1397743,võima,1,True,v,mida teha
258106,1397741,võima,1,True,v,mida teha
258106,1397744,võima,1,True,v,mida teha
258106,1397745,võima,1,True,v,mida teha
258106,1397746,võima,1,True,v,mida teha
258126,1397821,võimendama,1,True,v,mida*
258126,1397822,võimendama,1,True,v,mida*
258233,1398076,võistlema,1,True,v,kellega
258233,1398076,võistlema,1,True,v,milles
258233,1398076,võistlema,1,True,v,kus
258233,1398077,võistlema,1,True,v,kus
258233,1398077,võistlema,1,True,v,kellega
258233,1398077,võistlema,1,True,v,kelle/mille pärast
258304,1398244,võitlema,1,True,v,mille eest
258304,1398244,võitlema,1,True,v,kellega / kelle vastu
258304,1398245,võitlema,1,True,v,millega
258304,1398245,võitlema,1,True,v,mille vastu
258304,1398245,võitlema,1,True,v,kellega/millega
258326,1398300,võitma,1,True,v,milles
258329,1398320,võitu saama,1,True,v,kellest/millest
258364,1398394,võlgnema,1,True,v,kellele
258369,1398410,võlgu jääma,1,True,v,kellele
258370,1398411,võlgu olema,1,True,v,kellele
258370,1398411,võlgu olema,1,True,v,mille eest
258476,1398686,võrdlema,1,True,v,keda/mida*
258476,1398686,võrdlema,1,True,v,kellega/millega
258503,1398752,võrdsustama,1,True,v,mida
258503,1398751,võrdsustama,1,True,v,keda/mida
258503,1398751,võrdsustama,1,True,v,kellega/millega
258504,1398755,võrdsustuma,1,True,v,kellega/millega
258506,1398760,võrduma,1,True,v,millega
258506,1398761,võrduma,1,True,v,millega
258509,1398769,võrdusmärki panema,1,True,v,mille/kelle vahele
258510,1398770,võrdusmärki tõmbama,1,True,v,mille/kelle vahele
258629,1399056,võrku kuduma,1,True,v,kelle ümber
258630,1399057,võrku langema,1,True,v,kelle/mille
258719,1399274,võtma,1,True,v,keda/mida
258719,1399275,võtma,1,True,v,mida*
258719,1399277,võtma,1,True,v,keda/mida
258719,1399278,võtma,1,True,v,keda
258719,1399279,võtma,1,True,v,mida
258719,1399280,võtma,1,True,v,keda
258719,1399282,võtma,1,True,v,mida
258719,1399283,võtma,1,True,v,mida*
258719,1399284,võtma,1,True,v,kuidas
258719,1399287,võtma,1,True,v,mida
258719,1399291,võtma,1,True,v,mida
258719,1399292,võtma,1,True,v,mida*
258766,1399426,võõrandama,1,True,v,mida
258766,1399426,võõrandama,1,True,v,kellele
258766,1399426,võõrandama,1,True,v,kellelt
258766,2490865,võõrandama,1,True,v,kellest
258790,1399488,võõrduma,1,True,v,kellest/millest
258790,1399489,võõrduma,1,True,v,millest
258832,1399599,võõrutama,1,True,v,millest
258832,1399599,võõrutama,1,True,v,keda
258832,1399600,võõrutama,1,True,v,keda
258832,1399600,võõrutama,1,True,v,millest
258947,1399933,vähendama,1,True,v,mida*
258947,1399934,vähendama,1,True,v,mida*
259196,1400474,väitlema,1,True,v,mille üle
259200,1400487,väitma,1,True,v,et
259433,1401012,välja aitama,1,True,v,millest
259434,1401018,välja ajama,1,True,v,keda/mida
259434,1401017,välja ajama,1,True,v,mida*
259434,1401019,välja ajama,1,True,v,kellele
259434,1401019,välja ajama,1,True,v,mida
259434,1401020,välja ajama,1,True,v,keda/mida
259448,1401078,välja astuma,1,True,v,millest
259461,1401123,välja heitma,1,True,v,millest
259462,1401128,välja helistama,1,True,v,millest
259468,1401143,välja hääletama,1,True,v,millest
259469,1401144,välja hüppama,1,True,v,millest
259474,1401158,välja jooksma,1,True,,millest
259474,1401157,välja jooksma,1,True,v,millelt
259474,1401157,välja jooksma,1,True,v,millest
259474,1401159,välja jooksma,1,True,v,mida
259477,1401171,välja juhatama,1,True,v,millest
259480,1401181,välja jõudma,1,True,,kuhu
259480,1401181,välja jõudma,1,True,,milleni
259480,1401182,välja jõudma,1,True,,kust
259480,1401182,välja jõudma,1,True,,millest
259482,1401187,välja jätma,1,True,v,millest
259482,1401187,välja jätma,1,True,v,kust
259484,1401197,välja jääma,1,True,v,millest
259488,1401209,välja kallama,1,True,v,mida
259488,1401209,välja kallama,1,True,v,millest
259488,1401210,välja kallama,1,True,v,mida
259493,1401224,välja kantima,1,True,v,millest
259496,1401232,välja kasvama,1,True,v,millest
259496,1401233,välja kasvama,1,True,v,millest
259496,1401234,välja kasvama,1,True,v,millest
259506,1401265,välja kooruma,1,True,,millest
259527,1401333,välja langema,1,True,v,kust
259557,1401421,välja lõikama,1,True,v,millest
259575,1401469,välja meelitama,1,True,v,kellelt
259577,1401482,välja minema,1,True,v,mille peale
259577,1401489,välja minema,1,True,v,millest
259604,1401558,välja nägema,1,True,v,milline
259615,1401589,välja otsima,1,True,v,kust
259655,1401737,välja päästma,1,True,v,millest
505001,1806045,välja saagima,1,True,v,millest
259711,1401921,välja sööma,1,True,v,kust
259711,1401921,välja sööma,1,True,v,keda/mida
259717,1401937,välja tegema,1,True,v,kellest/millest
259717,1401938,välja tegema,1,True,v,kellele
259721,1401956,välja tooma,1,True,v,millest
259730,1401998,välja tulema,1,True,v,millega/kellega
259730,1402000,välja tulema,1,True,v,millest
259730,1402002,välja tulema,1,True,v,millega
641254,1402093,välja vabandama,1,True,v,keda
259757,1402095,välja vahetama,1,True,v,mida/keda
259757,1402096,välja vahetama,1,True,v,keda/mida
259760,1402106,välja valama,1,True,v,mida
259760,1402104,välja valama,1,True,v,millest
259760,1402104,välja valama,1,True,v,mida
259760,1402105,välja valama,1,True,v,mida
259761,1402107,välja valetama,1,True,v,keda
259768,1402130,välja vedama,1,True,v,milleni
259779,1402175,välja vihastama,1,True,v,keda
259786,1402197,välja viskama,1,True,v,keda
259786,1402198,välja viskama,1,True,v,mida
259786,1402199,välja viskama,1,True,v,mida
259786,1402200,välja viskama,1,True,v,mida
259801,1402263,välja õpetama,1,True,v,keda
259801,1402264,välja õpetama,1,True,v,keda
259811,1402292,väljendama,1,True,v,mida*
259826,1402337,väljuma,1,True,v,kust
259863,1402437,vältima,1,True,v,mida*
259863,1402438,vältima,1,True,v,keda*
259939,1402656,värisema,1,True,v,millest
260026,1402872,värvima,1,True,v,milliseks
260095,1403038,väsima,1,True,v,mida tegemast
260095,1403038,väsima,1,True,v,millest
260105,1403067,väsitama,1,True,v,keda*
260105,1403068,väsitama,1,True,v,keda*
260158,1403255,väärima,1,True,v,mida/keda*
1160776,2197840,õhtule laskma,1,True,v,keda
260621,1404450,õhutama,1,True,v,millele
260621,1404453,õhutama,1,True,v,mida tegema
260679,1404605,õiendama,1,True,v,kelle kallal
260679,1404605,õiendama,1,True,v,mille pärast
260787,1404916,õigustama,1,True,v,keda/mida*
260787,1404917,õigustama,1,True,v,mida*
260787,1404920,õigustama,1,True,v,mida*
260796,1404939,õigust mõistma,1,True,v,kelle üle
260880,1405142,õlga alla panema,1,True,v,millele
261044,1405524,õnge tõmbama,1,True,v,keda
261044,2249387,õnge tõmbama,1,True,v,keda
261096,1405663,õnne soovima,1,True,v,mille puhul
261096,1405663,õnne soovima,1,True,v,kellele
261098,1405668,õnnestuma,1,True,v,kellel
261098,1405669,õnnestuma,1,True,v,mida teha
261098,1405670,õnnestuma,1,True,v,mida teha
261124,1405743,õnnistama,1,True,v,keda*
261124,1405744,õnnistama,1,True,v,millega
261124,1405744,õnnistama,1,True,v,mida*
261124,1405745,õnnistama,1,True,v,keda*
261124,1405746,õnnistama,1,True,v,keda/mida*
261124,1405747,õnnistama,1,True,v,keda
261124,1405747,õnnistama,1,True,v,millesse
261124,1405748,õnnistama,1,True,v,keda*
261134,1405775,õnnitlema,1,True,v,keda*
261134,1405775,õnnitlema,1,True,v,mille puhul
261153,1405836,õpetama,1,True,v,mida tegema
261153,1405836,õpetama,1,True,v,keda/mida*
261332,1406268,õppima,1,True,v,mida tegema
261332,1406268,õppima,1,True,v,kelleks
261332,1406268,õppima,1,True,v,mida*
261341,1406304,õppust võtma,1,True,v,millest
261517,1406775,ägestuma,1,True,v,mille pärast
261533,1406831,ähvardama,1,True,v,mida*
261533,1406831,ähvardama,1,True,v,mida teha
261533,1406830,ähvardama,1,True,v,mida teha
261533,1406833,ähvardama,1,True,v,mida teha
261533,1406833,ähvardama,1,True,v,keda/mida*
261533,1406833,ähvardama,1,True,v,millega
261533,1406832,ähvardama,1,True,v,mida teha
261654,1407161,ära armuma,1,True,v,kellesse/millesse
261662,1407189,ära blokkima,1,True,v,что
261666,1407196,ära eksima,1,True,v,kuhu
261666,1407196,ära eksima,1,True,v,kus
261667,1407200,ära elama,1,True,v,millest
261667,1407200,ära elama,1,True,v,millega
261670,1407210,ära elatuma,1,True,v,millest
261672,1407213,ära harjuma,1,True,v,kellega/millega
507630,1809012,ära harjutama,1,True,v,kellel mida
507630,1809012,ära harjutama,1,True,v,keda millest
1369728,2479895,ära hiilima,1,True,v,kust
1369728,2479893,ära hiilima,1,True,v,millest
261678,1407224,ära hirmutama,1,True,v,keda
261708,1407320,ära katkestama,1,True,v,millega
261709,1407322,ära keelama,1,True,v,mida
261715,1407337,ära kirjeldama,1,True,v,mida
261717,1407339,ära kohkuma,1,True,,millest
261719,1407343,ära kolima,1,True,,kust
261719,1407343,ära kolima,1,True,,kuhu
261726,1407360,ära kuluma,1,True,v,kellele
261756,1407421,ära leppima,1,True,v,kellega
261767,1407447,ära lõpetama,1,True,,mida
261767,1407448,ära lõpetama,1,True,,mida
261767,1407449,ära lõpetama,1,True,,keda
261785,1407491,ära minema,1,True,v,kust
261811,1407544,ära nihverdama,1,True,,millest
261811,1407544,ära nihverdama,1,True,,kust
261843,1407616,ära panema,1,True,v,mida
261843,1407617,ära panema,1,True,v,mida
261843,1407618,ära panema,1,True,v,kellele
261843,1407619,ära panema,1,True,v,kellele
261857,1407652,ära põgenema,1,True,v,kust
261857,1407652,ära põgenema,1,True,v,kelle/mille eest
261873,1407690,ära rääkima,1,True,v,mida
261873,1407692,ära rääkima,1,True,v,keda
261975,1407968,ära viilima,1,True,v,millest
261993,1408025,ära väsitama,1,True,v,keda
261993,1408026,ära väsitama,1,True,v,keda
261994,1408028,ära väänama,1,True,v,mida
261994,1408027,ära väänama,1,True,v,kellele
261994,1408027,ära väänama,1,True,v,mida
261994,1408029,ära väänama,1,True,v,mida
262000,1408041,ära ütlema,1,True,v,kellele
262000,1408041,ära ütlema,1,True,v,millest
262000,1408043,ära ütlema,1,True,v,kellele
262012,1408082,ärgitama,1,True,v,mida tegema
262012,1408082,ärgitama,1,True,v,keda*
262086,1408243,ärkama,1,True,v,mille peale
262100,1408292,ärritama,1,True,v,keda*
262100,1408290,ärritama,1,True,v,mida*
262260,1408721,ööbima,1,True,v,kus / kelle juures
262267,1408737,ööd veetma,1,True,v,kellega
262437,1409154,ühele poole saama,1,True,v,millega
262464,1409211,ühendama,1,True,v,millega
262464,1409213,ühendama,1,True,v,kellega/millega
262464,1409216,ühendama,1,True,v,kellega/millega
262476,1409244,ühenduma,1,True,v,millega
262476,1409246,ühenduma,1,True,v,kellega
1073041,2016177,ühendust saama,1,True,v,kellega
621835,2015606,ühendust võtma,1,True,v,kellega
508472,1809990,ühes minema,1,True,v,kellegagi
262590,1409541,ühilduma,1,True,v,millega
262590,1409540,ühilduma,1,True,v,millega
262594,1409555,ühinema,1,True,v,kellega/millega
262752,1409927,ühtima,1,True,v,millega
262762,1409953,ühtlustama,1,True,v,millega
262762,1409953,ühtlustama,1,True,v,mida
262937,1410434,ülal pidama,1,True,v,keda*
262941,1410455,ülalt alla vaatama,1,True,v,kellele/millele
262941,1410455,ülalt alla vaatama,1,True,v,kelle peale
262941,1410455,ülalt alla vaatama,1,True,v,kellele
508974,1810573,üle aitama,1,True,v,millest
263114,1410835,üle andma,1,True,v,kellele
263125,1410866,üle astuma,1,True,v,millest
263148,1410926,üle helistama,1,True,v,keda/mida
263150,1410930,üle hindama,1,True,v,keda/mida*
263149,1410928,ülehindama,1,True,v,keda/mida*
263154,1410945,üle hüppama,1,True,v,millest
263154,1410945,üle hüppama,1,True,v,mille
263161,1410968,üle jooksma,1,True,v,millest
263161,1410969,üle jooksma,1,True,v,keda/mida
263161,1410973,üle jooksma,1,True,v,millest
263167,1410991,üle jääma,1,True,v,mida teha
263175,1411020,üle kallama,1,True,v,keda/mida
263175,1411020,üle kallama,1,True,v,millega
263175,1411021,üle kallama,1,True,v,keda
263175,1411021,üle kallama,1,True,v,millega
263183,1411041,üle kanduma,1,True,v,kellele/millele
263183,1411041,üle kanduma,1,True,v,millesse
263188,1411060,üle kasvama,1,True,v,milleks
263204,1411106,üle kuhjama,1,True,v,millega
263221,1411154,üle käima,1,True,v,millega
263232,1411175,üle külvama,1,True,v,millega
263243,1411209,üle libisema,1,True,v,millest
263295,1411347,üle minema,1,True,v,milleks
263295,1411347,üle minema,1,True,v,millele
263295,1411351,üle minema,1,True,v,millest
263358,1411499,üle nuusutama,1,True,v,keda/mida
263361,1411510,üle olema,1,True,v,millest
263361,1411511,üle olema,1,True,v,kellest/millest
263364,1411518,üle ostma,1,True,v,keda
263369,1411526,üle pakkuma,1,True,v,millega
263369,1411527,üle pakkuma,1,True,v,keda
263381,1411566,üle pingutama,1,True,v,millega
263388,1411588,üle puistama,1,True,v,millega
263412,1411659,üle saama,1,True,v,millest
263412,1411660,üle saama,1,True,v,millest
263423,1411715,üles astuma,1,True,v,kelle/mille vastu
263442,1411766,üles keerama,1,True,v,keda
263442,1411767,üles keerama,1,True,v,keda
263442,1411767,üles keerama,1,True,v,kelle vastu
263442,1411768,üles keerama,1,True,v,mida
263442,1411769,üles keerama,1,True,v,mida
263445,1411780,üles kihutama,1,True,v,keda
263451,1411801,üles kloppima,1,True,v,mida
263451,1411802,üles kloppima,1,True,v,mida/keda
263456,1411826,üles kutsuma,1,True,v,mida tegema
263465,1411848,üles laulma,1,True,v,keda
263482,1411902,üle soolama,1,True,v,millega
263484,1411908,üles ostma,1,True,v,mida
263484,1411909,üles ostma,1,True,v,keda/mida
263513,1412001,üles tegema,1,True,v,mida
263513,1412002,üles tegema,1,True,v,mida
263532,1412078,üles töötama,1,True,v,keda/mida
263532,1412079,üles töötama,1,True,v,mida
263534,1412087,üles vaatama,1,True,v,kelle poole
263545,1412140,üle sõitma,1,True,v,kellest/millest
263598,1412307,üle vaatama,1,True,v,millest
263606,1412348,üle valama,1,True,v,millega
263608,1412351,üleval hoidma,1,True,v,mida
263608,1412353,üleval hoidma,1,True,v,keda
263613,1412359,üleval pidama,1,True,v,keda*
263617,1412371,ülevalt alla vaatama,1,True,v,kelle peale
263617,1412371,ülevalt alla vaatama,1,True,v,kellele
263617,1412371,ülevalt alla vaatama,1,True,v,kellele/millele
263620,1412378,üle vedama,1,True,v,mida/keda
263624,1412387,üle viima,1,True,v,kuhu
263640,2362936,üle võtma,1,True,v,kellelt/millelt
263640,1412443,üle võtma,1,True,v,millega
263810,1412798,üllatama,1,True,v,millega
263810,1412798,üllatama,1,True,v,keda*
263812,1412808,üllatuma,1,True,v,millest
263882,1412984,ümber arvutama,1,True,v,millesse
263893,1413009,ümber formeerima,1,True,v,milleks
263916,1413060,ümber kehastuma,1,True,v,millesse
263916,1413060,ümber kehastuma,1,True,v,kelleks/milleks
263930,1413098,ümber kvalifitseerima,1,True,v,milleks
263932,1413101,ümber käima,1,True,v,kellega/millega
263972,1413203,ümber panema,1,True,v,millesse
263972,1413203,ümber panema,1,True,v,millest
509917,1811671,ümber ristima,1,True,v,milleks/kelleks
264024,1413345,ümber vaatama,1,True,v,kelle/mille järele
264027,1413354,ümber valima,1,True,v,keda
264050,1413417,ümbritsema,1,True,v,millega
264050,1413420,ümbritsema,1,True,v,millega
264058,1413464,ümmardama,1,True,v,keda*
264120,1413609,üritama,1,True,v,mida teha
264132,1413655,ütlema,1,True,v,kelle/mille kohta
264132,1413655,ütlema,1,True,v,kellele
