pat_id;isik;koht;muu;deprel;phrase_case;pattern;verb_word;verb_compound;phrase_nr;adp;inf_verb
9740;mitte kunagi;alati;mitte kunagi;obl;in;koguma kelles/milles;koguma;;1;;
9741;mitte kunagi;vahel;muu;obl;in;märkama kelles/milles;märkama;;1;;
9742;mitte kunagi;mitte kunagi;muu;obl;in;kahtlema kelles/milles;kahtlema;;1;;
9743;mitte kunagi;alati;mitte kunagi;obl;in;suurenema kelles/milles;suurenema;;1;;
9744;mitte kunagi;vahel;muu;obl;in;õnnestuma kelles/milles;õnnestuma;;1;;
9745;mitte kunagi;alati;muu;obl;in;toimima kelles/milles;toimima;;1;;
9746;mitte kunagi;alati;mitte kunagi;obl;in;vähenema kelles/milles;vähenema;;1;;
9747;mitte kunagi;mitte kunagi;muu;obl;in;meenutama kelles/milles;meenutama;;1;;
9748;mitte kunagi;vahel;muu;obl;in;mööduma kelles/milles;mööduma;;1;;
9749;mitte kunagi;vahel;muu;obl;in;ajama kelles/milles;ajama;;1;;
9750;mitte kunagi;vahel;muu;obl;in;lugema kelles/milles;lugema;;1;;
9751;mitte kunagi;alati;mitte kunagi;obl;in;alistama kelles/milles;alistama;;1;;
9752;mitte kunagi;alati;mitte kunagi;obl;in;küsima kelles/milles;küsima;;1;;
9753;mitte kunagi;vahel;muu;obl;in;muutma kelles/milles;muutma;;1;;
9754;mitte kunagi;vahel;muu;obl;in;üritama kelles/milles;üritama;;1;;
9755;mitte kunagi;alati;mitte kunagi;obl;in;laulma kelles/milles;laulma;;1;;
9756;mitte kunagi;vahel;muu;obl;in;müüma kelles/milles;müüma;;1;;
9757;mitte kunagi;vahel;muu;obl;in;meeldima kelles/milles;meeldima;;1;;
9758;mitte kunagi;vahel;muu;obl;in;otsustama kelles/milles;otsustama;;1;;
9759;mitte kunagi;vahel;muu;obl;in;täitma kelles/milles;täitma;;1;;
9760;mitte kunagi;alati;mitte kunagi;obl;in;mõjuma kelles/milles;mõjuma;;1;;
9761;mitte kunagi;alati;mitte kunagi;obl;in;domineerima kelles/milles;domineerima;;1;;
9762;mitte kunagi;alati;mitte kunagi;obl;in;säilima kelles/milles;säilima;;1;;
9763;mitte kunagi;mitte kunagi;muu;obl;in;toetama kelles/milles;toetama;;1;;
9764;mitte kunagi;alati;mitte kunagi;obl;in;tegema kaasa kelles/milles;tegema;kaasa;1;;
9765;mitte kunagi;alati;mitte kunagi;obl;in;jääma alla kelles/milles;jääma;alla;1;;
9766;mitte kunagi;alati;muu;obl;in;saabuma kelles/milles;saabuma;;1;;
9767;mitte kunagi;vahel;muu;obl;in;tõstma kelles/milles;tõstma;;1;;
9768;mitte kunagi;vahel;muu;obl;in;märkima kelles/milles;märkima;;1;;
9769;mitte kunagi;alati;mitte kunagi;obl;in;saama kokku kelles/milles;saama;kokku;1;;
9770;mitte kunagi;alati;mitte kunagi;obl;in;kestma kelles/milles;kestma;;1;;
9771;mitte kunagi;mitte kunagi;muu;obl;in;järgnema kelles/milles;järgnema;;1;;
9772;mitte kunagi;vahel;muu;obl;in;ostma kelles/milles;ostma;;1;;
9773;mitte kunagi;alati;mitte kunagi;obl;in;omandama kelles/milles;omandama;;1;;
9774;mitte kunagi;alati;muu;obl;in;kukkuma kelles/milles;kukkuma;;1;;
9775;mitte kunagi;alati;mitte kunagi;obl;in;väitma kelles/milles;väitma;;1;;
9776;mitte kunagi;vahel;muu;obl;in;mõistma kelles/milles;mõistma;;1;;
9777;mitte kunagi;mitte kunagi;muu;obl;in;mõtlema kelles/milles;mõtlema;;1;;
9778;mitte kunagi;mitte kunagi;muu;obl;in;osutuma kelles/milles;osutuma;;1;;
9779;mitte kunagi;alati;muu;obl;in;tapma kelles/milles;tapma;;1;;
9780;mitte kunagi;mitte kunagi;muu;obl;in;leppima kokku kelles/milles;leppima;kokku;1;;
9781;mitte kunagi;vahel;muu;obl;in;arvama kelles/milles;arvama;;1;;
9782;mitte kunagi;vahel;muu;obl;in;pälvima kelles/milles;pälvima;;1;;
9783;mitte kunagi;mitte kunagi;pole kindel;obl;in;läbima kelles/milles;läbima;;1;;
9784;mitte kunagi;mitte kunagi;muu;obl;in;oskama kelles/milles;oskama;;1;;
9785;mitte kunagi;vahel;muu;obl;in;kuluma kelles/milles;kuluma;;1;;
9786;mitte kunagi;alati;mitte kunagi;obl;in;tähistama kelles/milles;tähistama;;1;;
9787;mitte kunagi;vahel;muu;obl;in;lootma kelles/milles;lootma;;1;;
9788;mitte kunagi;vahel;muu;obl;in;kogunema kelles/milles;kogunema;;1;;
9789;mitte kunagi;alati;mitte kunagi;obl;in;võtma vastu kelles/milles;võtma;vastu;1;;
9790;mitte kunagi;vahel;muu;obl;in;tulema välja kelles/milles;tulema;välja;1;;
9791;mitte kunagi;alati;muu;obl;in;tutvustama kelles/milles;tutvustama;;1;;
9792;mitte kunagi;vahel;muu;obl;in;viitama kelles/milles;viitama;;1;;
9793;mitte kunagi;mitte kunagi;muu;obl;in;kahtlustama kelles/milles;kahtlustama;;1;;
9794;mitte kunagi;alati;muu;obl;in;ründama kelles/milles;ründama;;1;;
9795;mitte kunagi;vahel;muu;obl;in;paluma kelles/milles;paluma;;1;;
9796;mitte kunagi;alati;muu;obl;in;valima kelles/milles;valima;;1;;
9797;mitte kunagi;alati;mitte kunagi;obl;in;proovima kelles/milles;proovima;;1;;
9798;mitte kunagi;alati;muu;obl;in;võitlema kelles/milles;võitlema;;1;;
9799;mitte kunagi;mitte kunagi;muu;obl;in;kirjeldama kelles/milles;kirjeldama;;1;;
9800;mitte kunagi;vahel;muu;obl;in;põlema kelles/milles;põlema;;1;;
9801;mitte kunagi;mitte kunagi;muu;obl;in;tagama kelles/milles;tagama;;1;;
9802;mitte kunagi;alati;mitte kunagi;obl;in;plahvatama kelles/milles;plahvatama;;1;;
9803;mitte kunagi;alati;mitte kunagi;obl;in;peatuma kelles/milles;peatuma;;1;;
9804;mitte kunagi;alati;pole kindel;obl;in;tulema ette kelles/milles;tulema;ette;1;;
9805;mitte kunagi;alati;mitte kunagi;obl;in;hindama kelles/milles;hindama;;1;;
9806;mitte kunagi;alati;pole kindel;obl;in;avanema kelles/milles;avanema;;1;;
9807;mitte kunagi;alati;muu;obl;in;kulgema kelles/milles;kulgema;;1;;
9808;mitte kunagi;alati;mitte kunagi;obl;in;lööma kaasa kelles/milles;lööma;kaasa;1;;
9809;mitte kunagi;alati;pole kindel;obl;in;kippuma kelles/milles;kippuma;;1;;
9810;mitte kunagi;alati;muu;obl;in;kerkima kelles/milles;kerkima;;1;;
9811;mitte kunagi;alati;mitte kunagi;obl;in;peegelduma kelles/milles;peegelduma;;1;;
9812;mitte kunagi;alati;muu;obl;in;viskama kelles/milles;viskama;;1;;
9813;mitte kunagi;alati;pole kindel;obl;in;määrama kelles/milles;määrama;;1;;
9814;mitte kunagi;alati;mitte kunagi;obl;in;arutama kelles/milles;arutama;;1;;
9815;mitte kunagi;alati;mitte kunagi;obl;in;eksisteerima kelles/milles;eksisteerima;;1;;
9816;mitte kunagi;alati;muu;obl;in;uurima kelles/milles;uurima;;1;;
9817;mitte kunagi;vahel;muu;obl;in;kutsuma kelles/milles;kutsuma;;1;;
9818;mitte kunagi;mitte kunagi;muu;obl;in;omama kelles/milles;omama;;1;;
9819;mitte kunagi;vahel;muu;obl;in;selgitama kelles/milles;selgitama;;1;;
9820;mitte kunagi;mitte kunagi;muu;obl;in;soovitama kelles/milles;soovitama;;1;;
9821;mitte kunagi;alati;mitte kunagi;obl;in;jälgima kelles/milles;jälgima;;1;;
9822;mitte kunagi;mitte kunagi;muu;obl;in;sobima kelles/milles;sobima;;1;;
9823;vahel;vahel;muu;obl;in;äratama kelles/milles;äratama;;1;;
9824;mitte kunagi;mitte kunagi;muu;obl;in;pruukima kelles/milles;pruukima;;1;;
9825;mitte kunagi;alati;mitte kunagi;obl;in;harjutama kelles/milles;harjutama;;1;;
9826;mitte kunagi;alati;mitte kunagi;obl;in;magama kelles/milles;magama;;1;;
9827;mitte kunagi;alati;muu;obl;in;õpetama kelles/milles;õpetama;;1;;
9828;mitte kunagi;alati;muu;obl;in;kuulutama kelles/milles;kuulutama;;1;;
9829;mitte kunagi;mitte kunagi;muu;obl;in;seadma kelles/milles;seadma;;1;;
9830;mitte kunagi;mitte kunagi;muu;obl;in;loobuma kelles/milles;loobuma;;1;;
9831;mitte kunagi;vahel;muu;obl;in;ulatuma kelles/milles;ulatuma;;1;;
9832;mitte kunagi;alati;mitte kunagi;obl;in;astuma üles kelles/milles;astuma;üles;1;;
9833;mitte kunagi;vahel;muu;obl;in;lendama kelles/milles;lendama;;1;;
9834;mitte kunagi;alati;mitte kunagi;obl;in;rõhutama kelles/milles;rõhutama;;1;;
9835;mitte kunagi;vahel;muu;obl;in;tunduma kelles/milles;tunduma;;1;;
9836;mitte kunagi;vahel;muu;obl;in;tooma kaasa kelles/milles;tooma;kaasa;1;;
9837;mitte kunagi;mitte kunagi;muu;obl;in;lisanduma kelles/milles;lisanduma;;1;;
9838;mitte kunagi;alati;mitte kunagi;obl;in;maanduma kelles/milles;maanduma;;1;;
9839;mitte kunagi;mitte kunagi;muu;obl;in;lisama kelles/milles;lisama;;1;;
9840;vahel;mitte kunagi;muu;obl;in;pettuma kelles/milles;pettuma;;1;;
9841;mitte kunagi;vahel;muu;obl;in;sõltuma kelles/milles;sõltuma;;1;;
9842;mitte kunagi;mitte kunagi;muu;obl;in;tasuma kelles/milles;tasuma;;1;;
9843;mitte kunagi;vahel;muu;obl;in;püstitama kelles/milles;püstitama;;1;;
9844;mitte kunagi;alati;muu;obl;in;käituma kelles/milles;käituma;;1;;
9845;mitte kunagi;vahel;muu;obl;in;puudutama kelles/milles;puudutama;;1;;
9846;mitte kunagi;mitte kunagi;muu;obl;in;lahkuma kelles/milles;lahkuma;;1;;
9847;mitte kunagi;vahel;muu;obl;in;käsitlema kelles/milles;käsitlema;;1;;
9848;mitte kunagi;mitte kunagi;muu;obl;in;veenduma kelles/milles;veenduma;;1;;
9849;mitte kunagi;alati;mitte kunagi;obl;in;tutvuma kelles/milles;tutvuma;;1;;
9850;mitte kunagi;vahel;muu;obl;in;rippuma kelles/milles;rippuma;;1;;
9851;mitte kunagi;mitte kunagi;muu;obl;in;kavatsema kelles/milles;kavatsema;;1;;
9852;mitte kunagi;mitte kunagi;muu;obl;in;arenema kelles/milles;arenema;;1;;
9853;mitte kunagi;mitte kunagi;muu;obl;in;kujutama kelles/milles;kujutama;;1;;
9854;mitte kunagi;mitte kunagi;muu;obl;in;eelistama kelles/milles;eelistama;;1;;
9855;mitte kunagi;alati;muu;obl;in;piisama kelles/milles;piisama;;1;;
9856;mitte kunagi;vahel;muu;obl;in;pidama kinni kelles/milles;pidama;kinni;1;;
9857;mitte kunagi;alati;mitte kunagi;obl;in;kannatama kelles/milles;kannatama;;1;;
9858;mitte kunagi;alati;pole kindel;obl;in;tõmbama kelles/milles;tõmbama;;1;;
9859;mitte kunagi;mitte kunagi;muu;obl;in;suurendama kelles/milles;suurendama;;1;;
9860;mitte kunagi;mitte kunagi;muu;obl;in;lõpma kelles/milles;lõpma;;1;;
9861;mitte kunagi;alati;muu;obl;in;möllama kelles/milles;möllama;;1;;
9862;mitte kunagi;vahel;muu;obl;in;väljendama kelles/milles;väljendama;;1;;
9863;mitte kunagi;vahel;muu;obl;in;esitlema kelles/milles;esitlema;;1;;
9864;mitte kunagi;vahel;muu;obl;in;kontrollima kelles/milles;kontrollima;;1;;
9865;mitte kunagi;vahel;muu;obl;in;kuulama kelles/milles;kuulama;;1;;
9866;mitte kunagi;alati;mitte kunagi;obl;in;olema kinni kelles/milles;olema;kinni;1;;
9867;mitte kunagi;alati;mitte kunagi;obl;in;särama kelles/milles;särama;;1;;
9868;mitte kunagi;vahel;muu;obl;in;vahetama kelles/milles;vahetama;;1;;
9869;mitte kunagi;alati;muu;obl;in;kõnelema kelles/milles;kõnelema;;1;;
9870;mitte kunagi;alati;mitte kunagi;obl;in;tulistama kelles/milles;tulistama;;1;;
9871;mitte kunagi;alati;mitte kunagi;obl;in;säilitama kelles/milles;säilitama;;1;;
9872;mitte kunagi;mitte kunagi;muu;obl;in;haarama kelles/milles;haarama;;1;;
9873;mitte kunagi;alati;mitte kunagi;obl;in;kindlustama kelles/milles;kindlustama;;1;;
9874;mitte kunagi;alati;mitte kunagi;obl;in;süttima kelles/milles;süttima;;1;;
9875;mitte kunagi;alati;mitte kunagi;obl;in;vedama kelles/milles;vedama;;1;;
9876;mitte kunagi;mitte kunagi;muu;obl;in;valmistama kelles/milles;valmistama;;1;;
9877;mitte kunagi;alati;muu;obl;in;külastama kelles/milles;külastama;;1;;
9878;mitte kunagi;alati;mitte kunagi;obl;in;nägema välja kelles/milles;nägema;välja;1;;
9879;mitte kunagi;alati;muu;obl;in;sööma kelles/milles;sööma;;1;;
9880;mitte kunagi;mitte kunagi;muu;obl;in;asendama kelles/milles;asendama;;1;;
9881;mitte kunagi;alati;mitte kunagi;obl;in;lebama kelles/milles;lebama;;1;;
9882;mitte kunagi;mitte kunagi;muu;obl;in;võimaldama kelles/milles;võimaldama;;1;;
9883;mitte kunagi;mitte kunagi;muu;obl;in;mõjutama kelles/milles;mõjutama;;1;;
9884;mitte kunagi;mitte kunagi;muu;obl;in;sooritama kelles/milles;sooritama;;1;;
9885;mitte kunagi;alati;muu;obl;in;kogema kelles/milles;kogema;;1;;
9886;mitte kunagi;vahel;muu;obl;in;ähvardama kelles/milles;ähvardama;;1;;
9887;mitte kunagi;alati;muu;obl;in;startima kelles/milles;startima;;1;;
9888;mitte kunagi;vahel;muu;obl;in;üllatama kelles/milles;üllatama;;1;;
9889;mitte kunagi;mitte kunagi;muu;obl;in;taotlema kelles/milles;taotlema;;1;;
9890;mitte kunagi;alati;mitte kunagi;obl;in;edestama kelles/milles;edestama;;1;;
9891;mitte kunagi;mitte kunagi;muu;obl;in;torkama kelles/milles;torkama;;1;;
9892;mitte kunagi;alati;mitte kunagi;obl;in;kaitsma kelles/milles;kaitsma;;1;;
9893;mitte kunagi;alati;muu;obl;in;pöörduma kelles/milles;pöörduma;;1;;
9894;mitte kunagi;vahel;muu;obl;in;osutama kelles/milles;osutama;;1;;
9895;mitte kunagi;alati;mitte kunagi;obl;in;korduma kelles/milles;korduma;;1;;
9896;mitte kunagi;alati;pole kindel;obl;in;murdma kelles/milles;murdma;;1;;
9897;mitte kunagi;alati;mitte kunagi;obl;in;hüppama kelles/milles;hüppama;;1;;
9898;mitte kunagi;alati;muu;obl;in;nautima kelles/milles;nautima;;1;;
9899;mitte kunagi;alati;pole kindel;obl;in;piirduma kelles/milles;piirduma;;1;;
9900;mitte kunagi;mitte kunagi;muu;obl;in;erinema kelles/milles;erinema;;1;;
9901;mitte kunagi;alati;muu;obl;in;puhkama kelles/milles;puhkama;;1;;
9902;mitte kunagi;alati;mitte kunagi;obl;in;kihutama kelles/milles;kihutama;;1;;
9903;mitte kunagi;vahel;mitte kunagi;obl;in;uskuma kelles/milles;uskuma;;1;;
9904;mitte kunagi;alati;mitte kunagi;obl;in;eksima kelles/milles;eksima;;1;;
9905;mitte kunagi;vahel;muu;obl;in;sõlmima kelles/milles;sõlmima;;1;;
9906;mitte kunagi;alati;mitte kunagi;obl;in;vähendama kelles/milles;vähendama;;1;;
9907;mitte kunagi;vahel;muu;obl;in;keelama kelles/milles;keelama;;1;;
9908;mitte kunagi;alati;mitte kunagi;obl;in;kordama kelles/milles;kordama;;1;;
9909;vahel;vahel;mitte kunagi;obl;in;tundma ära kelles/milles;tundma;ära;1;;
9910;mitte kunagi;vahel;muu;obl;in;jääma vahele kelles/milles;jääma;vahele;1;;
9911;mitte kunagi;vahel;muu;obl;in;heitma kelles/milles;heitma;;1;;
9912;mitte kunagi;vahel;muu;obl;in;kiitma kelles/milles;kiitma;;1;;
9913;mitte kunagi;alati;mitte kunagi;obl;in;tantsima kelles/milles;tantsima;;1;;
9914;mitte kunagi;mitte kunagi;muu;obl;in;vaevlema kelles/milles;vaevlema;;1;;
9915;mitte kunagi;mitte kunagi;muu;obl;in;mäletama kelles/milles;mäletama;;1;;
9916;mitte kunagi;alati;mitte kunagi;obl;in;pidama vastu kelles/milles;pidama;vastu;1;;
9917;mitte kunagi;mitte kunagi;muu;obl;in;sisaldama kelles/milles;sisaldama;;1;;
9918;mitte kunagi;vahel;muu;obl;in;vastutama kelles/milles;vastutama;;1;;
9919;mitte kunagi;alati;mitte kunagi;obl;in;tooma välja kelles/milles;tooma;välja;1;;
9920;mitte kunagi;mitte kunagi;muu;obl;in;nähtuma kelles/milles;nähtuma;;1;;
9921;mitte kunagi;alati;muu;obl;in;kasvatama kelles/milles;kasvatama;;1;;
9922;mitte kunagi;alati;mitte kunagi;obl;in;varjama kelles/milles;varjama;;1;;
9923;mitte kunagi;alati;muu;obl;in;tõestama kelles/milles;tõestama;;1;;
9924;mitte kunagi;vahel;muu;obl;in;keskenduma kelles/milles;keskenduma;;1;;
9925;mitte kunagi;alati;mitte kunagi;obl;in;vedelema kelles/milles;vedelema;;1;;
9926;mitte kunagi;mitte kunagi;muu;obl;in;keelduma kelles/milles;keelduma;;1;;
9927;mitte kunagi;vahel;muu;obl;in;kaitsema kelles/milles;kaitsema;;1;;
9928;mitte kunagi;vahel;muu;obl;in;nägema ette kelles/milles;nägema;ette;1;;
9929;mitte kunagi;mitte kunagi;muu;obl;in;nähtuma ette kelles/milles;nähtuma;ette;1;;
9930;mitte kunagi;vahel;pole kindel;obl;in;ilmutama kelles/milles;ilmutama;;1;;
9931;mitte kunagi;alati;mitte kunagi;obl;in;kurtma kelles/milles;kurtma;;1;;
9932;mitte kunagi;alati;pole kindel;obl;in;lähtuma kelles/milles;lähtuma;;1;;
9933;mitte kunagi;alati;mitte kunagi;obl;in;pesitsema kelles/milles;pesitsema;;1;;
9934;mitte kunagi;mitte kunagi;muu;obl;in;mahtuma kelles/milles;mahtuma;;1;;
9935;mitte kunagi;alati;mitte kunagi;obl;in;sadama kelles/milles;sadama;;1;;
9936;mitte kunagi;alati;mitte kunagi;obl;in;hävima kelles/milles;hävima;;1;;
9937;mitte kunagi;alati;mitte kunagi;obl;in;käivituma kelles/milles;käivituma;;1;;
9938;mitte kunagi;vahel;muu;obl;in;vahistama kelles/milles;vahistama;;1;;
9939;mitte kunagi;alati;mitte kunagi;obl;in;puutuma kokku kelles/milles;puutuma;kokku;1;;
9940;mitte kunagi;alati;mitte kunagi;obl;in;treenima kelles/milles;treenima;;1;;
9941;mitte kunagi;alati;mitte kunagi;obl;in;jooma kelles/milles;jooma;;1;;
9942;mitte kunagi;alati;mitte kunagi;obl;in;nappima kelles/milles;nappima;;1;;
9943;mitte kunagi;mitte kunagi;muu;obl;in;pöörama kelles/milles;pöörama;;1;;
9944;mitte kunagi;alati;pole kindel;obl;in;hõivama kelles/milles;hõivama;;1;;
9945;mitte kunagi;alati;muu;obl;in;tervitama kelles/milles;tervitama;;1;;
9946;mitte kunagi;alati;muu;obl;in;toimetama kelles/milles;toimetama;;1;;
9947;vahel;vahel;muu;obl;in;ärkama kelles/milles;ärkama;;1;;
9948;mitte kunagi;alati;muu;obl;in;peatama kelles/milles;peatama;;1;;
9949;mitte kunagi;alati;muu;obl;in;sõnama kelles/milles;sõnama;;1;;
9950;mitte kunagi;alati;muu;obl;in;ujuma kelles/milles;ujuma;;1;;
9951;mitte kunagi;alati;mitte kunagi;obl;in;valmistuma kelles/milles;valmistuma;;1;;
9952;mitte kunagi;vahel;muu;obl;in;purustama kelles/milles;purustama;;1;;
9953;mitte kunagi;vahel;muu;obl;in;arvestama kelles/milles;arvestama;;1;;
9954;mitte kunagi;vahel;muu;obl;in;hoiatama kelles/milles;hoiatama;;1;;
9955;mitte kunagi;vahel;muu;obl;in;kirjutama alla kelles/milles;kirjutama;alla;1;;
9956;mitte kunagi;vahel;muu;obl;in;tegema ära kelles/milles;tegema;ära;1;;
9957;mitte kunagi;vahel;muu;obl;in;julgema kelles/milles;julgema;;1;;
9958;mitte kunagi;vahel;muu;obl;in;iseloomustama kelles/milles;iseloomustama;;1;;
9959;mitte kunagi;alati;vaieldav märgendus;obl;in;takistama kelles/milles;takistama;;1;;
9960;mitte kunagi;vahel;muu;obl;in;segama kelles/milles;segama;;1;;
9961;mitte kunagi;alati;mitte kunagi;obl;in;ehitama kelles/milles;ehitama;;1;;
9962;mitte kunagi;mitte kunagi;muu;obl;in;rikkuma kelles/milles;rikkuma;;1;;
9963;mitte kunagi;alati;mitte kunagi;obl;in;esietenduma kelles/milles;esietenduma;;1;;
9964;mitte kunagi;alati;pole kindel;obl;in;seletama kelles/milles;seletama;;1;;
9965;mitte kunagi;vahel;mitte kunagi;obl;in;ennustama kelles/milles;ennustama;;1;;
9966;mitte kunagi;alati;mitte kunagi;obl;in;etendama kelles/milles;etendama;;1;;
9967;mitte kunagi;alati;mitte kunagi;obl;in;häirima kelles/milles;häirima;;1;;
9968;mitte kunagi;vahel;muu;obl;in;kulutama kelles/milles;kulutama;;1;;
9969;mitte kunagi;alati;mitte kunagi;obl;in;ööbima kelles/milles;ööbima;;1;;
9970;mitte kunagi;alati;mitte kunagi;obl;in;tõdema kelles/milles;tõdema;;1;;
9971;mitte kunagi;alati;mitte kunagi;obl;in;kukkuma alla kelles/milles;kukkuma;alla;1;;
9972;mitte kunagi;alati;mitte kunagi;obl;in;kasvama üles kelles/milles;kasvama;üles;1;;
9973;mitte kunagi;alati;mitte kunagi;obl;in;röövima kelles/milles;röövima;;1;;
9974;mitte kunagi;vahel;muu;obl;in;sundima kelles/milles;sundima;;1;;
9975;vahel;vahel;mitte kunagi;obl;in;kutsuma esile kelles/milles;kutsuma;esile;1;;
9976;mitte kunagi;alati;mitte kunagi;obl;in;parandama kelles/milles;parandama;;1;;
9977;mitte kunagi;mitte kunagi;muu;obl;in;tappima kelles/milles;tappima;;1;;
9978;mitte kunagi;alati;muu;obl;in;jalutama kelles/milles;jalutama;;1;;
9979;mitte kunagi;alati;muu;obl;in;kujunema välja kelles/milles;kujunema;välja;1;;
9980;mitte kunagi;alati;pole kindel;obl;in;täiendama kelles/milles;täiendama;;1;;
9981;mitte kunagi;vahel;muu;obl;in;kehtestama kelles/milles;kehtestama;;1;;
9982;mitte kunagi;alati;mitte kunagi;obl;in;käima ära kelles/milles;käima;ära;1;;
9983;mitte kunagi;alati;mitte kunagi;obl;in;kõndima kelles/milles;kõndima;;1;;
9984;mitte kunagi;alati;muu;obl;in;mainima kelles/milles;mainima;;1;;
9985;mitte kunagi;alati;muu;obl;in;katkestama kelles/milles;katkestama;;1;;
9986;mitte kunagi;vahel;muu;obl;in;võrdlema kelles/milles;võrdlema;;1;;
9987;mitte kunagi;vahel;muu;obl;in;kartma kelles/milles;kartma;;1;;
9988;mitte kunagi;alati;muu;obl;in;lamama kelles/milles;lamama;;1;;
9989;mitte kunagi;alati;mitte kunagi;obl;in;ringlema kelles/milles;ringlema;;1;;
9990;mitte kunagi;alati;muu;obl;in;kommenteerima kelles/milles;kommenteerima;;1;;
9991;mitte kunagi;vahel;muu;obl;in;ühinema kelles/milles;ühinema;;1;;
9992;mitte kunagi;mitte kunagi;muu;obl;in;eeldama kelles/milles;eeldama;;1;;
9993;mitte kunagi;alati;vaieldav märgendus;obl;in;armastama kelles/milles;armastama;;1;;
9994;mitte kunagi;mitte kunagi;muu;obl;in;kaaluma kelles/milles;kaaluma;;1;;
9995;mitte kunagi;alati;muu;obl;in;lausuma kelles/milles;lausuma;;1;;
9996;mitte kunagi;alati;muu;obl;in;jääma puudu kelles/milles;jääma;puudu;1;;
9997;mitte kunagi;alati;muu;obl;in;registreerima kelles/milles;registreerima;;1;;
9998;mitte kunagi;alati;mitte kunagi;obl;in;viima läbi kelles/milles;viima;läbi;1;;
9999;mitte kunagi;alati;mitte kunagi;obl;in;ootama ees kelles/milles;ootama;ees;1;;
10000;mitte kunagi;mitte kunagi;muu;obl;in;nõustuma kelles/milles;nõustuma;;1;;
10001;mitte kunagi;alati;mitte kunagi;obl;in;olema kohal kelles/milles;olema;kohal;1;;
10002;mitte kunagi;alati;mitte kunagi;obl;in;käima ringi kelles/milles;käima;ringi;1;;
10003;mitte kunagi;alati;muu;obl;in;paranema kelles/milles;paranema;;1;;
10004;mitte kunagi;alati;vaieldav märgendus;obl;in;kostma kelles/milles;kostma;;1;;
10005;mitte kunagi;alati;muu;obl;in;minema vaja kelles/milles;minema;vaja;1;;
10006;mitte kunagi;vahel;muu;obl;in;nentima kelles/milles;nentima;;1;;
10007;mitte kunagi;vahel;muu;obl;in;tootma kelles/milles;tootma;;1;;
10008;mitte kunagi;alati;pole kindel;obl;in;harjuma kelles/milles;harjuma;;1;;
10009;mitte kunagi;alati;mitte kunagi;obl;in;jaguma kelles/milles;jaguma;;1;;
10010;mitte kunagi;alati;mitte kunagi;obl;in;laskma maha kelles/milles;laskma;maha;1;;
10011;mitte kunagi;alati;vaieldav märgendus;obl;in;unustama kelles/milles;unustama;;1;;
10012;mitte kunagi;alati;mitte kunagi;obl;in;kandideerima kelles/milles;kandideerima;;1;;
10013;mitte kunagi;alati;mitte kunagi;obl;in;liikuma ringi kelles/milles;liikuma;ringi;1;;
10014;mitte kunagi;vahel;muu;obl;in;küündima kelles/milles;küündima;;1;;
10015;mitte kunagi;alati;muu;obl;in;kritiseerima kelles/milles;kritiseerima;;1;;
10016;mitte kunagi;alati;mitte kunagi;obl;in;hääletama kelles/milles;hääletama;;1;;
10017;mitte kunagi;alati;muu;obl;in;olema nõus kelles/milles;olema;nõus;1;;
10018;mitte kunagi;alati;mitte kunagi;obl;in;figureerima kelles/milles;figureerima;;1;;
10019;mitte kunagi;mitte kunagi;muu;obl;in;olema rahul kelles/milles;olema;rahul;1;;
10020;mitte kunagi;vahel;muu;obl;in;vigastama kelles/milles;vigastama;;1;;
10021;mitte kunagi;mitte kunagi;muu;obl;in;väärima kelles/milles;väärima;;1;;
10022;mitte kunagi;alati;muu;obl;in;mõõtma kelles/milles;mõõtma;;1;;
10023;mitte kunagi;alati;mitte kunagi;obl;in;puhuma kelles/milles;puhuma;;1;;
10024;mitte kunagi;alati;mitte kunagi;obl;in;võidutsema kelles/milles;võidutsema;;1;;
10025;mitte kunagi;mitte kunagi;muu;obl;in;põhjendama kelles/milles;põhjendama;;1;;
10026;mitte kunagi;vahel;muu;obl;in;asutama kelles/milles;asutama;;1;;
10027;mitte kunagi;mitte kunagi;muu;obl;in;huvitama kelles/milles;huvitama;;1;;
10028;mitte kunagi;mitte kunagi;muu;obl;in;naasma kelles/milles;naasma;;1;;
10029;mitte kunagi;vahel;muu;obl;in;katkema kelles/milles;katkema;;1;;
10030;mitte kunagi;alati;mitte kunagi;obl;in;tungima kelles/milles;tungima;;1;;
10031;mitte kunagi;alati;muu;obl;in;algatama kelles/milles;algatama;;1;;
10032;mitte kunagi;mitte kunagi;muu;obl;in;langetama kelles/milles;langetama;;1;;
10033;mitte kunagi;alati;mitte kunagi;obl;in;lõhkuma kelles/milles;lõhkuma;;1;;
10034;mitte kunagi;alati;mitte kunagi;obl;in;olema alles kelles/milles;olema;alles;1;;
10035;mitte kunagi;alati;mitte kunagi;obl;in;uppuma kelles/milles;uppuma;;1;;
10036;mitte kunagi;alati;muu;obl;in;andma üle kelles/milles;andma;üle;1;;
10037;mitte kunagi;alati;mitte kunagi;obl;in;juhatama kelles/milles;juhatama;;1;;
10038;mitte kunagi;vahel;muu;obl;in;jääma maha kelles/milles;jääma;maha;1;;
10039;mitte kunagi;alati;pole kindel;obl;in;minema lahti kelles/milles;minema;lahti;1;;
10040;mitte kunagi;vahel;pole kindel;obl;in;teostama kelles/milles;teostama;;1;;
