pat_id,pattern,verb_word,verb_compound,phrase_nr,phrase_case,deprel,adp,inf_verb
504,"jääma_6 Arg1 (see, mis jääb)",jääma,,1,,nsubj,,
504,jääma_6 Arg2,jääma,,2,el,obl,,
505,jääma_7 Arg2,jääma,,1,el,obl,,
505,jääma_7 Arg5,jääma,,2,,xcomp,,
506,kahtlema_1 Arg0 (kahtleja),kahtlema,,1,,nsubj,,
506,kahtlema_1 Arg1 (milles/mida teha),kahtlema,,2,in,obl,,
506,kahtlema_1 Arg1 (milles/mida teha),kahtlema,,2,,ccomp,,
506,kahtlema_1 Arg1 (milles/mida teha),kahtlema,,2,,xcomp,,
507,kahtlustama_1 Arg0 (kahtlustaja),kahtlustama,,1,,nsubj,,
507,kahtlustama_1 Arg1 (keda),kahtlustama,,2,,obj,,
507,kahtlustama_1 Arg2 (milles),kahtlustama,,3,in,obl,,
508,kargama_1 Arg0 (kargaja),kargama,,1,,nsubj,,
508,kargama_1 Arg2 (lähtekoht),kargama,,2,el,obl,,
509,kargama_2 Arg0 (kargaja),kargama,,1,,nsubj,,
509,kargama_2 Arg1 (keda),kargama,,2,,obj,,
510,kiskuma_1 Arg0 (kiskuja),kiskuma,,1,,nsubj,,
510,kiskuma_1 Arg1 (patsient),kiskuma,,2,,obj,,
510,kiskuma_1 Arg2 (sihtolukord),kiskuma,,3,,xcomp,,
510,kiskuma_1 Arg2 (sihtolukord),kiskuma,,3,,advmod,,
511,koondama_1 Arg0 (koondaja),koondama,,1,,nsubj,,
511,koondama_1 Arg1 (teema),koondama,,2,,obj,,
512,koondama_2 Arg0 (koondaja),koondama,,1,,nsubj,,
512,koondama_2 Arg1 (teema),koondama,,2,,obj,,
513,"koonduma_1 Arg1 (see, mis koondub)",koonduma,,1,,nsubj,,
514,kordama_1 Arg0 (kordaja),kordama,,1,,nsubj,,
514,kordama_1 Arg1 (teema),kordama,,2,,obj,,
514,kordama_1 Arg1 (teema),kordama,,2,,ccomp,,
515,kujundama_1 Arg0 (kujundaja),kujundama,,1,,nsubj,,
515,kujundama_1 Arg1 (tulemus),kujundama,,2,,obj,,
515,kujundama_1 Arg2 (lähteolukord/objekt),kujundama,,3,el,obl,,
516,kujundama_2 Arg0 (kujundaja),kujundama,,1,,nsubj,,
516,kujundama_2 Arg1 (patsient),kujundama,,2,,obj,,
517,käivitama_1 Arg0 (käivitaja),käivitama,,1,,nsubj,,
517,käivitama_1 Arg1 (patsient),käivitama,,2,,obj,,
518,käskima_1 Arg0 (käskija),käskima,,1,,nsubj,,
518,käskima_1 Arg1 (teema),käskima,,2,,ccomp,,
518,käskima_1 Arg1 (teema),käskima,,2,,xcomp,,
518,käskima_1 Arg2 (adressaat),käskima,,3,ad,obl,,
518,käskima_1 Arg2 (adressaat),käskima,,3,,obj,,
519,liituma_1 Arg0 (liituja),liituma,,1,,nsubj,,
519,"liituma_1 Arg1 (kellega, millega)",liituma,,2,kom,obl,,
520,liituma_2 Arg1 (mis liitub),liituma,,1,,nsubj,,
520,liituma_2 Arg2 (millele),liituma,,2,all,obl,,
521,lõhkuma_1 Arg0 (lõhkuja),lõhkuma,,1,,nsubj,,
521,lõhkuma_1 Arg1 (patsient),lõhkuma,,2,,obj,,
522,maalima_1 Arg0 (maalija),maalima,,1,,nsubj,,
522,maalima_1 Arg1 (teema/objekt),maalima,,2,,obj,,
523,matma_1 Arg0 (matja),matma,,1,,nsubj,,
523,matma_1 Arg1 (patsient),matma,,2,,obj,,
524,meelitama_1 Arg0 (meelitaja),meelitama,,1,,nsubj,,
524,meelitama_1 Arg1 (keda),meelitama,,2,,obj,,
524,meelitama_1 Arg2 (sihtkoht/tegevus),meelitama,,3,all,obl,,
524,meelitama_1 Arg3 (mida tegema),meelitama,,4,,xcomp,,
525,muretsema_1 Arg0 (muretseja),muretsema,,1,,nsubj,,
526,muretsema_2 Arg0 (muretseja),muretsema,,1,,nsubj,,
527,muretsema_3 Arg0 (muretseja),muretsema,,1,,nsubj,,
527,muretsema_3 Arg1 (teema),muretsema,,2,,obj,,
527,muretsema_3 Arg2 (saaja),muretsema,,3,all,obl,,
528,nutma_1 Arg0 (nutja),nutma,,1,,nsubj,,
528,nutma_1 Arg1 (patsient),nutma,,2,,obj,,
528,nutma_1 Arg2 (tulemus),nutma,,3,,xcomp,,
529,peegeldama_1 Arg0 (peegeldaja),peegeldama,,1,,nsubj,,
529,peegeldama_1 Arg1 (teema),peegeldama,,2,,obj,,
530,pesema_1 Arg0 (pesija),pesema,,1,,nsubj,,
530,pesema_1 Arg1 (patsient),pesema,,2,,obj,,
530,pesema_1 Arg2 (tulemus),pesema,,3,,xcomp,,
531,pidurdama_1 Arg0 (pidurdaja),pidurdama,,1,,nsubj,,
531,pidurdama_1 Arg1 (teema),pidurdama,,2,,obj,,
532,pildistama_1 Arg0 (pildistaja),pildistama,,1,,nsubj,,
532,pildistama_1 Arg1 (teema),pildistama,,2,,obj,,
533,plaanima_1 Arg0 (plaanija),plaanima,,1,,nsubj,,
533,plaanima_1 Arg1 (teema/tegevus),plaanima,,2,,obj,,
533,plaanima_1 Arg1 (teema/tegevus),plaanima,,2,,xcomp,,
534,puhuma_1 Arg0 (puhuja),puhuma,,1,,nsubj,,
534,puhuma_1 Arg1 (teema),puhuma,,2,,obj,,
534,puhuma_1 Arg2 (tulemus),puhuma,,3,,xcomp,,
534,puhuma_1 Arg2 (tulemus),puhuma,,3,all,obl,,
535,puhuma_2 Arg1 (tuul),puhuma,,1,,nsubj,,
536,põhjendama_1 Arg0 (põhjendaja),põhjendama,,1,,nsubj,,
536,põhjendama_1 Arg1 (teema),põhjendama,,2,,obj,,
536,põhjendama_1 Arg1 (teema),põhjendama,,2,,advcl,,
536,põhjendama_1 Arg2 (millega),põhjendama,,3,kom,obl,,
537,päästma_1 Arg0 (päästja),päästma,,1,,nsubj,,
537,päästma_1 Arg1 (patsient),päästma,,2,,obj,,
538,rahuldama_1 Arg0 (rahuldaja),rahuldama,,1,,nsubj,,
538,"rahuldama_1 Arg1 (mida, keda)",rahuldama,,2,,obj,,
539,ravima_1 Arg0 (ravija),ravima,,1,,nsubj,,
539,ravima_1 Arg1 (patsient/haigus),ravima,,2,,obj,,
539,ravima_1 Arg2 (vahend),ravima,,3,kom,obl,,
539,ravima_1 Arg3 (tulemus),ravima,,4,,xcomp,,
540,reageerima_1 Arg0 (reageerija),reageerima,,1,,nsubj,,
540,reageerima_1 Arg1 (millele),reageerima,,2,all,obl,,
541,rebima_1 Arg0 (rebija),rebima,,1,,nsubj,,
541,rebima_1 Arg1 (patsient),rebima,,2,,obj,,
541,"rebima_1 Arg2 (millest, kust, kellelt)",rebima,,3,el,obl,,
541,"rebima_1 Arg2 (millest, kust, kellelt)",rebima,,3,abl,obl,,
541,rebima_1 Arg3 (tulemus),rebima,,4,,xcomp,,
542,rõõmustama_1 Arg0 (rõõmustaja),rõõmustama,,1,,nsubj,,
543,seostama_1 Arg0 (seostaja),seostama,,1,,nsubj,,
543,seostama_1 Arg1 (mida),seostama,,2,,obj,,
543,seostama_1 Arg2 (millega),seostama,,3,kom,obl,,
544,soodustama_1 Arg0 (soodustaja),soodustama,,1,,nsubj,,
544,soodustama_1 Arg1 (mida),soodustama,,2,,obj,,
545,suitsetama_1 Arg0 (suitsetaja),suitsetama,,1,,nsubj,,
545,suitsetama_1 Arg1 (mida),suitsetama,,2,,obj,,
546,sünnitama_1 Arg0 (sünnitaja),sünnitama,,1,,nsubj,,
546,sünnitama_1 Arg1 (patsient),sünnitama,,2,,obj,,
547,treenima_1 Arg0 (treenija),treenima,,1,,nsubj,,
547,treenima_1 Arg1 (patsient),treenima,,2,,obj,,
548,trükkima_1 Arg0 (trükkija),trükkima,,1,,nsubj,,
548,trükkima_1 Arg1 (mida),trükkima,,2,,obj,,
548,"trükkima_1 Arg2 (koht - sage, aga kas on Arg? x on trükitud kohas)",trükkima,,3,in,obl,,
549,tugevdama_1 Arg0 (tugevdaja),tugevdama,,1,,nsubj,,
549,tugevdama_1 Arg1 (mida),tugevdama,,2,,obj,,
550,tunnetama_1 Arg0 (tunnetaja),tunnetama,,1,,nsubj,,
550,tunnetama_1 Arg1 (teema),tunnetama,,2,,obj,,
551,tunnustama_1 Arg0 (tunnustaja),tunnustama,,1,,nsubj,,
551,tunnustama_1 Arg1 (teema),tunnustama,,2,,obj,,
551,tunnustama_1 Arg2 (millega),tunnustama,,3,kom,obl,,
552,tõlkima_1 Arg0 (tõlkija),tõlkima,,1,,nsubj,,
552,tõlkima_1 Arg1 (mida),tõlkima,,2,,obj,,
552,tõlkima_1 Arg3 (algseisund),tõlkima,,3,el,obl,,
553,tõrjuma_1 Arg0 (tõrjuja),tõrjuma,,1,,nsubj,,
553,"tõrjuma_1 Arg1 (keda, mida)",tõrjuma,,2,,obj,,
553,tõrjuma_1 Arg2 (kust),tõrjuma,,3,abl,obl,,
554,täiendama_1 Arg0 (täiendaja),täiendama,,1,,nsubj,,
554,täiendama_1 Arg1 (mida),täiendama,,2,,obj,,
555,tänama_1 Arg0 (tänaja),tänama,,1,,nsubj,,
555,"tänama_1 Arg1 (keda, mida)",tänama,,2,,obj,,
556,usaldama_1 Arg0 (usaldaja),usaldama,,1,,nsubj,,
556,"usaldama_1 Arg1 (keda, mida)",usaldama,,2,,obj,,
557,usaldama_2 Arg0 (usaldaja),usaldama,,1,,nsubj,,
557,"usaldama_2 Arg1 (kelle, mille)",usaldama,,2,,obj,,
558,vabastama_1 Arg0 (vabastaja),vabastama,,1,,nsubj,,
558,"vabastama_1 Arg1 (kelle, mille)",vabastama,,2,,obj,,
558,"vabastama_1 Arg2 (kust, millest)",vabastama,,3,el,obl,,
559,vaidlema_1 Arg0 (vaidleja),vaidlema,,1,,nsubj,,
559,vaidlema_1 Arg2 (kellega),vaidlema,,2,kom,obl,,
560,vaikima_1 Arg0 (vaikija),vaikima,,1,,nsubj,,
561,varastama_1 Arg0 (varastaja),varastama,,1,,nsubj,,
561,varastama_1 Arg1 (objekt),varastama,,2,,obj,,
561,varastama_1 Arg2 (kust/kellelt),varastama,,3,el,obl,,
561,varastama_1 Arg2 (kust/kellelt),varastama,,3,abl,obl,,
562,"võtma_1 Arg1 (kelle, mille, mida)",võtma,,1,,obj,,
563,võtma_2 Arg0 (võtja),võtma,,1,,nsubj,,
563,võtma_2 Arg1 (objekt/teema?),võtma,,2,,obj,,
564,võtma_3 Arg0 (võtja),võtma,,1,,nsubj,,
564,võtma_3 Arg1 (objekt/teema?),võtma,,2,,obj,,
565,võtma_4 Arg0 (võtja),võtma,,1,,nsubj,,
565,võtma_4 Arg1 (objekt/teema?),võtma,,2,,obj,,
566,võtma_5 Arg0 (võtja),võtma,,1,,nsubj,,
566,võtma_5 Arg1 (teema),võtma,,2,,obj,,
566,võtma_5 Arg2 (kuidas),võtma,,3,,advmod,,
566,võtma_5 Arg2 (kuidas),võtma,,3,,advcl,,
566,võtma_5 Arg2 (kuidas),võtma,,3,es,obl,,
566,võtma_5 Arg2 (kuidas),võtma,,3,,xcomp,,
567,võtma_6 Arg0 (võtja),võtma,,1,,nsubj,,
567,"võtma_6 Arg1 (aega, ruumi)",võtma,,2,,obj,,
567,võtma_6 Arg2 (hulk),võtma,,3,part,obl,,
567,võtma_6 Arg2 (hulk),võtma,,3,,advmod,,
568,ähvardama_1 Arg0 (ähvardaja),ähvardama,,1,,nsubj,,
568,ähvardama_1 Arg1 (keda/mida/mida teha),ähvardama,,2,,obj,,
568,ähvardama_1 Arg1 (keda/mida/mida teha),ähvardama,,2,,xcomp,,
568,ähvardama_1 Arg2 (vahend),ähvardama,,3,kom,obl,,
569,äratama_1 Arg0 (ärataja),äratama,,1,,nsubj,,
569,äratama_1 Arg1 (keda),äratama,,2,,obj,,
570,äratama_2 Arg0 (ärataja),äratama,,1,,nsubj,,
570,äratama_2 Arg1 (mida),äratama,,2,,obj,,
571,ühinema_1 Arg0 (ühineja),ühinema,,1,,nsubj,,
571,"ühinema_1 Arg1 (kellega, millega)",ühinema,,2,kom,obl,,
572,üllatama_1 Arg0 (üllataja),üllatama,,1,,nsubj,,
572,üllatama_1 Arg1 (keda),üllatama,,2,,obj,,
572,üllatama_1 Arg2 (millega),üllatama,,3,kom,obl,,
573,kolima_1 Arg0 (kolija),kolima,,1,,nsubj,,
573,kolima_1 Arg2 (lähtekoht),kolima,,2,el,obl,,
573,kolima_1 Arg2 (lähtekoht),kolima,,2,abl,obl,,
574,juhatama_1 Arg0 (juhataja),juhatama,,1,,nsubj,,
574,juhatama_1 Arg1 (keda),juhatama,,2,,obj,,
575,juhatama_2 Arg0 (juhataja),juhatama,,1,,nsubj,,
575,juhatama_2 Arg1 (keda),juhatama,,2,,obj,,
576,aimama_1 Arg0 (aimaja),aimama,,1,,nsubj,,
576,aimama_1 Arg1 (teema),aimama,,2,,obj,,
576,aimama_1 Arg1 (teema),aimama,,2,,ccomp,,
577,avalikustama_1 Arg0 (avalikustaja),avalikustama,,1,,nsubj,,
577,avalikustama_1 Arg1 (teema),avalikustama,,2,,obj,,
578,diagnoosima_1 Arg0 (diagnoosija),diagnoosima,,1,,nsubj,,
578,diagnoosima_1 Arg1 (haigus),diagnoosima,,2,,obj,,
578,diagnoosima_1 Arg2 (kellel),diagnoosima,,3,ad,obl,,
579,esitlema_1 Arg0 (esitleja),esitlema,,1,,nsubj,,
579,esitlema_1 Arg1 (keda),esitlema,,2,,obj,,
579,esitlema_1 Arg2 (kellena),esitlema,,3,es,obl,,
580,esitlema_2 Arg0 (esitleja),esitlema,,1,,nsubj,,
580,esitlema_2 Arg1 (teos),esitlema,,2,,obj,,
581,genereerima_1 Arg0 (genereerija),genereerima,,1,,nsubj,,
581,genereerima_1 Arg1 (patsient),genereerima,,2,,obj,,
582,hoiduma_1 Arg0 (hoiduja),hoiduma,,1,,nsubj,,
582,hoiduma_1 Arg1 (millest/mida tegemast),hoiduma,,2,el,obl,,
582,hoiduma_1 Arg1 (millest/mida tegemast),hoiduma,,2,,xcomp,,
583,huvituma_1 Arg0 (huvituja),huvituma,,1,,nsubj,,
583,huvituma_1 Arg1 (teema),huvituma,,2,el,obl,,
583,huvituma_1 Arg1 (teema),huvituma,,2,,ccomp,,
584,hääletama_1 Arg0 (hääletaja),hääletama,,1,,nsubj,,
585,hääletama_2 Arg0 (hääletaja),hääletama,,1,,nsubj,,
585,hääletama_2 Arg1 (sihtkoht),hääletama,,2,ill,obl,,
586,ilmutama_1 Arg0 (ilmutaja),ilmutama,,1,,nsubj,,
586,ilmutama_1 Arg1 (mida),ilmutama,,2,,obj,,
587,ilmutama_2 Arg0 (ilmutaja),ilmutama,,1,,nsubj,,
587,ilmutama_2 Arg1 (teos),ilmutama,,2,,obj,,
588,integreerima_1 Arg0 (integreerija),integreerima,,1,,nsubj,,
588,integreerima_1 Arg1 (patsient),integreerima,,2,,obj,,
589,jaksama_1 Arg0 (kes jaksab),jaksama,,1,,nsubj,,
589,jaksama_1 Arg1 (mida teha),jaksama,,2,,xcomp,,
590,järgima_1 Arg0 (järgija),järgima,,1,,nsubj,,
590,järgima_1 Arg1 (teema),järgima,,2,,obj,,
591,kaebama_1 Arg0 (kaebaja),kaebama,,1,,nsubj,,
591,kaebama_1 Arg2 (adressaat),kaebama,,2,all,obl,,
592,kaebama_2 Arg0 (kaebaja),kaebama,,1,,nsubj,,
592,kaebama_2 Arg1 (kelle),kaebama,,2,,obj,,
592,kaebama_2 Arg2 (kohtusse),kaebama,,3,ill,obl,,
593,kahetsema_1 Arg0 (kahetseja),kahetsema,,1,,nsubj,,
593,kahetsema_1 Arg1 (teema),kahetsema,,2,,obj,,
593,kahetsema_1 Arg1 (teema),kahetsema,,2,,ccomp,,
594,kajastama_1 Arg0 (kajastaja),kajastama,,1,,nsubj,,
594,kajastama_1 Arg1 (teema),kajastama,,2,,obj,,
595,kandideerima_1 Arg0 (kandideerija),kandideerima,,1,,nsubj,,
595,kandideerima_1 Arg1 (millele/kelleks),kandideerima,,2,all,obl,,
595,kandideerima_1 Arg1 (millele/kelleks),kandideerima,,2,,xcomp,,
596,karistama_1 Arg0 (karistaja),karistama,,1,,nsubj,,
596,karistama_1 Arg1 (patsient),karistama,,2,,obj,,
596,karistama_1 Arg2 (karistus),karistama,,3,kom,obl,,
597,katkestama_1 Arg0 (katkestaja),katkestama,,1,,nsubj,,
597,katkestama_1 Arg1 (mille),katkestama,,2,,obj,,
598,katsuma_1 Arg0 (katsuja),katsuma,,1,,nsubj,,
598,katsuma_1 Arg1 (teema),katsuma,,2,,obj,,
598,katsuma_1 Arg1 (teema),katsuma,,2,,ccomp,,
599,katsuma_2 Arg0 (katsuja),katsuma,,1,,nsubj,,
599,katsuma_2 Arg1 (mida teha),katsuma,,2,,xcomp,,
600,kehtestama_1 Arg0 (kehtestaja),kehtestama,,1,,nsubj,,
600,kehtestama_1 Arg1 (mille),kehtestama,,2,,obj,,
601,koputama_1 Arg0 (koputaja),koputama,,1,,nsubj,,
601,koputama_1 Arg2 (vahend),koputama,,2,kom,obl,,
602,korrastama_1 Arg0 (korrastaja),korrastama,,1,,nsubj,,
602,korrastama_1 Arg1 (patsient),korrastama,,2,,obj,,
603,"küündima_1 Arg1 (see, mis küündib)",küündima,,1,,nsubj,,
604,"laekuma_1 Arg1 (see, mis laekub)",laekuma,,1,,nsubj,,
604,laekuma_1 Arg2 (koht/saaja),laekuma,,2,all,obl,,
604,laekuma_1 Arg2 (koht/saaja),laekuma,,2,ill,obl,,
605,laiendama_1 Arg0 (laiendaja),laiendama,,1,,nsubj,,
605,laiendama_1 Arg1 (patsient),laiendama,,2,,obj,,
606,levitama_1 Arg0 (levitaja),levitama,,1,,nsubj,,
606,levitama_1 Arg1 (teema),levitama,,2,,obj,,
607,liitma_1 Arg0 (liitja),liitma,,1,,nsubj,,
607,liitma_1 Arg1 (patsient (või teema?),liitma,,2,,obj,,
607,liitma_1 Arg2 (millega),liitma,,3,kom,obl,,
608,liitma_2 Arg0 (liitja),liitma,,1,,nsubj,,
608,liitma_2 Arg1 (patsient (või teema?),liitma,,2,,obj,,
609,liitma_3 Arg0 (liitja),liitma,,1,,nsubj,,
609,liitma_3 Arg1 (patsient (või teema?),liitma,,2,,obj,,
609,liitma_3 Arg2 (millele),liitma,,3,all,obl,,
610,lülitama_1 Arg0 (lülitaja),lülitama,,1,,nsubj,,
610,lülitama_1 Arg1 (patsient),lülitama,,2,,obj,,
611,määratlema_1 Arg0 (määratleja),määratlema,,1,,nsubj,,
611,määratlema_1 Arg1 (teema),määratlema,,2,,obj,,
612,noogutama_1 Arg0 (noogutaja),noogutama,,1,,nsubj,,
612,noogutama_1 Arg1 (pea),noogutama,,2,,obj,,
613,peksma_1 Arg0 (peksja),peksma,,1,,nsubj,,
613,peksma_1 Arg1 (patsient),peksma,,2,,obj,,
613,peksma_1 Arg2 (vahend),peksma,,3,kom,obl,,
614,petma_1 Arg0 (petja),petma,,1,,nsubj,,
614,petma_1 Arg1 (keda),petma,,2,,obj,,
615,pigistama_1 Arg0 (pigistaja),pigistama,,1,,nsubj,,
615,pigistama_1 Arg1 (patsient),pigistama,,2,,obj,,
615,pigistama_1 Arg2 (vahend),pigistama,,3,kom,obl,,
615,pigistama_1 Arg3 (tulemus),pigistama,,4,,xcomp,,
616,planeerima_1 Arg0 (planeerija),planeerima,,1,,nsubj,,
616,planeerima_1 Arg1 (teema),planeerima,,2,,obj,,
616,planeerima_1 Arg2 (eesmärk),planeerima,,3,tr,obl,,
617,pooldama_1 Arg0 (pooldaja),pooldama,,1,,nsubj,,
617,pooldama_1 Arg1 (teema),pooldama,,2,,obj,,
618,puhastama_1 Arg0 (puhastaja),puhastama,,1,,nsubj,,
618,puhastama_1 Arg1 (patsient),puhastama,,2,,obj,,
618,puhastama_1 Arg2 (tulemus),puhastama,,3,,xcomp,,
619,purustama_1 Arg0 (purustaja),purustama,,1,,nsubj,,
619,purustama_1 Arg1 (patsient),purustama,,2,,obj,,
619,purustama_1 Arg2 (vahend),purustama,,3,kom,obl,,
620,pärssima_1 Arg0 (pärssija),pärssima,,1,,nsubj,,
620,pärssima_1 Arg1 (patsient),pärssima,,2,,obj,,
621,pühkima_1 Arg0 (pühkija),pühkima,,1,,nsubj,,
621,pühkima_1 Arg1 (patsient),pühkima,,2,,obj,,
621,pühkima_1 Arg2 (tulemus),pühkima,,3,,xcomp,,
622,püstitama_1 Arg0 (püstitaja),püstitama,,1,,nsubj,,
622,püstitama_1 Arg1 (patsient),püstitama,,2,,obj,,
623,raiskama_1 Arg0 (raiskaja),raiskama,,1,,nsubj,,
623,raiskama_1 Arg1 (patsient),raiskama,,2,,obj,,
624,reguleerima_1 Arg0 (reguleerija),reguleerima,,1,,nsubj,,
624,reguleerima_1 Arg1 (patsient),reguleerima,,2,,obj,,
625,soosima_1 Arg0 (soosija),soosima,,1,,nsubj,,
625,soosima_1 Arg1 (teema),soosima,,2,,obj,,
626,suudlema_1 Arg0 (suudleja),suudlema,,1,,nsubj,,
626,suudlema_1 Arg1 (patsient),suudlema,,2,,obj,,
626,suudlema_1 Arg1 (patsient),suudlema,,2,kom,obl,,
627,söötma_1 Arg0 (söötja),söötma,,1,,nsubj,,
627,söötma_1 Arg1 (keda),söötma,,2,,obj,,
627,söötma_1 Arg2 (millega),söötma,,3,kom,obl,,
628,süütama_1 Arg0 (süütaja),süütama,,1,,nsubj,,
628,süütama_1 Arg1 (patsient),süütama,,2,,obj,,
628,süütama_1 Arg2 (põlema),süütama,,3,,xcomp,,
629,taluma_1 Arg0 (taluja),taluma,,1,,nsubj,,
629,taluma_1 Arg1 (teema),taluma,,2,,obj,,
630,teostama_1 Arg0 (teostaja),teostama,,1,,nsubj,,
630,teostama_1 Arg1 (patsient),teostama,,2,,obj,,
631,tervitama_1 Arg0 (tervitaja),tervitama,,1,,nsubj,,
631,tervitama_1 Arg1 (adressaat),tervitama,,2,,obj,,
632,tuvastama_1 Arg0 (tuvastaja),tuvastama,,1,,nsubj,,
632,tuvastama_1 Arg1 (teema),tuvastama,,2,,obj,,
633,täpsustama_1 Arg0 (täpsustaja),täpsustama,,1,,nsubj,,
633,täpsustama_1 Arg1 (teema),täpsustama,,2,,obj,,
634,unistama_1 Arg0 (unistaja),unistama,,1,,nsubj,,
634,unistama_1 Arg1 (teema),unistama,,2,el,obl,,
635,vajutama_1 Arg0 (vajutaja),vajutama,,1,,nsubj,,
636,valetama_1 Arg0 (valetaja),valetama,,1,,nsubj,,
636,valetama_1 Arg2 (adressaat),valetama,,2,all,obl,,
637,vallutama_1 Arg0 (vallutaja),vallutama,,1,,nsubj,,
637,vallutama_1 Arg1 (patsient),vallutama,,2,,obj,,
638,valutama_1 Arg1 (mis valutab),valutama,,1,,nsubj,,
638,valutama_1 Arg2 (kellel),valutama,,2,ad,obl,,
639,valvama_1 Arg0 (valvaja),valvama,,1,,nsubj,,
640,veenma_1 Arg0 (veenja),veenma,,1,,nsubj,,
640,veenma_1 Arg1 (adressaat),veenma,,2,,obj,,
640,veenma_1 Arg2 (mida tegema/milles),veenma,,3,,xcomp,,
640,veenma_1 Arg2 (mida tegema/milles),veenma,,3,,advcl,,
641,venima_1 Arg1 (mis venib),venima,,1,,nsubj,,
641,venima_1 Arg2 (lõpp-punkt/tulemus),venima,,2,term,obl,,
641,venima_1 Arg2 (lõpp-punkt/tulemus),venima,,2,,xcomp,,
642,võimendama_1 Arg0 (võimendaja),võimendama,,1,,nsubj,,
642,võimendama_1 Arg1 (patsient),võimendama,,2,,obj,,
643,võistlema_1 Arg0 (võistleja),võistlema,,1,,nsubj,,
643,"võistlema_1 Arg1 (kellega, millega)",võistlema,,2,kom,obl,,
644,õigustama_1 Arg0 (õigustaja),õigustama,,1,,nsubj,,
644,"õigustama_1 Arg1 (keda, mida)",õigustama,,2,,obj,,
645,saama_1 Arg0 (saaja),saama,,1,,nsubj,,
645,saama_1 Arg1 (objekt/teema),saama,,2,,obj,,
645,saama_1 Arg4 (eesmärk),saama,,3,tr,obl,,
646,saama_2 Arg0 (saaja),saama,,1,,nsubj,,
646,saama_2 Arg1 (Com),saama,,2,,obl,,
647,saama_3 Arg0 (saaja),saama,,1,,nsubj,,
647,saama_3 Arg1 (mille),saama,,2,,obj,,
647,saama_3 Arg2 (tulemus?),saama,,3,,xcomp,,
648,saama_4 Arg1 (tulemus),saama,,1,,nsubj,,
648,"saama_4 Arg2 (kellest, millest)",saama,,2,el,obl,,
649,saama_5 Arg0 (saaja (sageli puudub),saama,,1,,nsubj,,
649,saama_5 Arg1 (objekt/tulemus),saama,,2,,obj,,
649,saama_5 Arg2 (millest),saama,,3,el,obl,,
650,saama_9 Arg0 (saaja),saama,,1,,nsubj,,
651,saama_6 Arg3 (mida),saama,,1,,advcl,,
652,saama_7 Arg0 (saaja),saama,,1,,nsubj,,
653,saama_15 Arg0,saama,,1,,nsubj,,
653,saama_15 Arg1 (midagi),saama,,2,,obj,,
654,pidama_9 Arg1 (mis peab),pidama,,1,,nsubj,,
655,pidama_1 Arg0 (pidaja),pidama,,1,,nsubj,,
655,"pidama_1 Arg1 (keda, mida)",pidama,,2,,obj,,
656,pidama_2 Arg0 (pidaja),pidama,,1,,nsubj,,
656,"pidama_2 Arg1 (keda, mida)",pidama,,2,,obj,,
657,pidama_6 Arg0 (pidaja),pidama,,1,,nsubj,,
657,pidama_6 Arg1 (mida),pidama,,2,,obj,,
657,"pidama_6 Arg2 (kellega, millega)",pidama,,3,kom,obl,,
658,pidama_7 Arg0 (pidaja),pidama,,1,,nsubj,,
659,pidama_3 Arg0 (pidaja),pidama,,1,,nsubj,,
659,pidama_3 Arg1 (mida),pidama,,2,,obj,,
660,pidama_4 Arg0 (pidaja),pidama,,1,,nsubj,,
660,"pidama_4 Arg1 (keda, mida)",pidama,,2,,obj,,
660,"pidama_4 Arg1 (keda, mida)",pidama,,2,,xcomp,,
660,"pidama_4 Arg1 (keda, mida)",pidama,,2,,ccomp,,
660,"pidama_4 Arg2 (kelleks, milleks, milliseks)",pidama,,3,,xcomp,,
661,pidama_5 Arg0 (pidaja),pidama,,1,,nsubj,,
661,pidama_5 Arg2 (millest),pidama,,2,el,obl,,
662,moodustama_1 Arg0 (moodustaja),moodustama,,1,,nsubj,,
662,moodustama_1 Arg1 (objekt),moodustama,,2,,obj,,
662,moodustama_1 Arg2 (osa),moodustama,,3,el,obl,,
663,vahetama_1 Arg0 (agent),vahetama,,1,,nsubj,,
663,vahetama_1 Arg1 (objekt),vahetama,,2,,obj,,
664,tõestama_1 Arg0 (agent),tõestama,,1,,nsubj,,
664,tõestama_1 Arg2 (patsient),tõestama,,2,all,obl,,
664,tõestama_1 Arg3 (vahend),tõestama,,3,kom,obl,,
665,tilkuma_1 Arg0 (tilkuja),tilkuma,,1,,nsubj,,
665,tilkuma_1 Arg1 (vedelik),tilkuma,,2,,obj,,
665,tilkuma_1 Arg1 (vedelik),tilkuma,,2,el,obl,,
666,ajama_1 Arg0 (agent/põhjus),ajama,,1,,nsubj,,
666,ajama_1 Arg1 (objekt),ajama,,2,,obj,,
667,tulema_1 Arg0,tulema,,1,,nsubj,,
668,minema_1 Arg0,minema,,1,,nsubj,,
669,laskuma_1 Arg0 (agent),laskuma,,1,,nsubj,,
669,laskuma_1 Arg1 (algkoht),laskuma,,2,el,obl,,
670,lebama_1 Arg0 (agent),lebama,,1,,nsubj,,
670,lebama_1 Arg1 (koht),lebama,,2,in,obl,,
670,lebama_1 Arg1 (koht),lebama,,2,ad,obl,,
670,lebama_1 Arg1 (koht),lebama,,2,,obl,lähedal,
670,lebama_1 Arg1 (koht),lebama,,2,,obl,kõrval,
670,lebama_1 Arg2 (viis),lebama,,3,es,amod,,
670,lebama_1 Arg2 (viis),lebama,,3,,advmod,,
