lähikuu,,aeg,,,
lähiminevik,,aeg,,,
lähinädal,,aeg,,,
lähipäev,,aeg,,,
lähipäevil,,aeg,,,
lähis,koht,,,,
Lähis-Ida,koht,,,,
lähistel,koht,,,,
lähistele,koht,,,,
lähistelt,koht,,,,
lähistroopika,koht,,,,
lähitulevik,,aeg,,,
lähitund,,aeg,,,
lähivälismaa,koht,,,,
lähiümbrus,koht,,,,
Lähkma,koht,,,,
Lähte,koht,,,,
lähteala,koht,,,,
lähtejaam,koht,,,,
lähtejoon,koht,,,,"abstr, esitus_kujutis"
lähtejärv,koht,,,,
lähtekoht,koht,,,,abstr
lähtepakk,,aeg,,,"abstr, ese_instru"
lähtepauk,,,,sündmus,nähtus_füüs
lähtepositsioon,,,seisund,,
lähtepunkt,koht,,,,abstr
lähteriik,koht,,,,
Lähtru,koht,,,,
Lähtse,koht,,,,
läide,,,seisund,,materjal/aine
läkaköha,,,seisund,,
lämbumisoht,,,seisund,,abstr/konkr
lämbumistunne,,,seisund,,
lämbus,,,seisund,,nähtus_loodus
lämmastikveresus,,,seisund,,
Lämmijärv,koht,,,,
lämpjalg,,,seisund,,"in_omadus, kehaosa"
läng,koht,,seisund,,"abstr_asend/suund, omadus_füüs"
Länga,koht,,,,
Länkäran,koht,,,,
Läpi,koht,,,,
lärakas,koht,,,,"esitus_kujutis, materjal/aine"
lärm,,,seisund,,"nähtus_füüs, tegevus_kõnetegu"
Läsna,koht,,,,
Läste,koht,,,,
läte,koht,,,,abstr/konkr
Läti,koht,,,,
Läti Liivimaa,koht,,,,
Lätiniidi,koht,,,,
Läti Valga,koht,,,,
Lätkalu,koht,,,,
läveesine,koht,,,,omadus_koht
lävepakk,koht,,,,
lävi,koht,,seisund,,abstr/konkr
Läädinka,koht,,,,
Läägi,koht,,,,
lään,koht,,,,abstr
Lääne-Aasia,koht,,,,
Lääne-Aserbaidžaan,koht,,,,
Lääne-Bengal,koht,,,,
Lääne-Berliin,koht,,,,
Lääne-Bug,koht,,,,
Lääne-Dvina,koht,,,,
Lääne-Eesti,koht,,,,
Lääne-Eesti saarestik,koht,,,,
Lääne-Euroopa,koht,,,,
Lääne-Euroopa aeg,,aeg,,,
Lääne-Ghatid,koht,,,,
Lääne-India,koht,,,,
Lääne-Irian,koht,,,,
läänekaar,koht,,,,
Läänekallas,koht,,,,
läänekallas,koht,,,,
Lääneküla,koht,,,,
lääneloe,koht,,,,
Läänemaa,koht,,,,
läänemaa,koht,,,,
läänemaailm,koht,,,,
Lääne maakond,koht,,,,
Lääne-Malaisia,koht,,,,
Läänemere maad,koht,,,,
Läänemeri,koht,,,,
Läänemüür,koht,,,,
Lääne-Nigula,koht,,,,
Lääne-Niiluse viirus,,,seisund,,
läänenõlv,koht,,,,
lääneosa,koht,,,,
Lääneotsa,koht,,,,
Lääne-Paapua,koht,,,,
Lääne-Pakistan,koht,,,,
läänepiir,koht,,,,
Lääne-Pomorze,koht,,,,
läänepoolne,koht,,,,
läänerannik,koht,,,,
lääneriik,koht,,,,
Lääne-Sahara,koht,,,,
Lääne-Saksamaa,koht,,,,
Lääne-Samoa,koht,,,,
lääneserv,koht,,,,
Lääne-Siber,koht,,,,
Lääne-Teravmäed,koht,,,,
läänetiib,koht,,,,
Lääne-Turkestan,koht,,,,
läänetus,,,seisund,,
Lääne-Uus-Guinea,koht,,,,
Lääne-Virginia,koht,,,,
Lääne-Virumaa,koht,,,,
Lääne-Viru maakond,koht,,,,
Lääneväin,koht,,,,
läänimaa,koht,,,,
läänimõis,koht,,,,
Lääniste,koht,,,,
läänistus,,,,sündmus,
lääpjalg,,,seisund,,"in_omadus, kehaosa"
lääs,koht,,,,
Läätsa,koht,,,,
läätsekae,,,seisund,,
lömastus,,,seisund,,
Lössiplatoo,koht,,,,
löts,,,seisund,,
löögi all,,,seisund,,
löögi alla,,,seisund,,
löökehitus,koht,,,,
lööm,,,,sündmus,tegevus_tegu
lööma,,,,sündmus,"tegevus_tegu, VERB_abstr, VERB_alustama, VERB_liigutama, VERB_liikuma, VERB_liikuma/liigutama, VERB_muutust põhjustama, VERB_nähtus, VERB_suhtlus, VERB_tegevus"
lööming,,,,sündmus,tegevus_tegu
Lööne,koht,,,,
Lööra,koht,,,,
lööv,koht,,,,omadus_kval
lööve,,,seisund,,
Lübeck,koht,,,,
Lüda,koht,,,,
Lüganuse,koht,,,,
Lühike jalg,koht,,,,
lühimatk,,,,sündmus,
lühinägelikkus,,,seisund,,omadus_psühh
lühinägevus,,,seisund,,
lühipuhkus,,,seisund,sündmus,
lükandluuk,koht,,,,
lükandsein,koht,,,,
Lükaoonia,koht,,,,
Lükati,koht,,,,
Lükkä,koht,,,,
lülisambakõverdus,,,seisund,,
lülisambamurd,,,seisund,,
lülisambatuberkuloos,,,seisund,,
Lülle,koht,,,,
Lüllemäe,koht,,,,
Lümanda,koht,,,,
Lümanda-Kulli,koht,,,,
Lümandu,koht,,,,
Lümati,koht,,,,
Lümatu,koht,,,,
lümfadeniit,,,seisund,,
lümfangiit,,,seisund,,
lümfipais,,,seisund,,
lümfisoonepõletik,,,seisund,,
lümfisõlmepõletik,,,seisund,,
lümfiturse,,,seisund,,
lümfogranulomatoos,,,seisund,,
lümfoom,,,seisund,,
lümfödeem,,,seisund,,
Lüneburg,koht,,,,
Lüneburgi nõmm,koht,,,,
lünett,koht,,,,ese_instru
lünk,koht,,,,
lüps,,aeg,,,"tegevus_tegu, toit"
lüpsiaeg,,aeg,,,
lüpsifarm,koht,,,,
lüpsikarussell,koht,,,,
lüpsikoda,koht,,,,
lüpsilaut,koht,,,,
lüpsiperiood,,aeg,,,
lüpsiplats,koht,,,,
Lüshun,koht,,,,
Lüshunkou,koht,,,,
lütseum,koht,,,,
Lützen,koht,,,,
Lütä,koht,,,,
lüüasaamine,,,,sündmus,
Lüübek,koht,,,,
Lüübnitsa,koht,,,,
Lüüdia,koht,,,,
Lüükia,koht,,,,
lüüs,koht,,,,"ese_instru, nähtus_loodus"
lüüsikamber,koht,,,,
lüüsivärav,koht,,,,
Lüüste,koht,,,,
Lüütsepa,koht,,,,
Lüütsepä,koht,,,,
Lyckholm,koht,,,,
Lyme’i tõbi,,,seisund,,
Lyon,koht,,,,
maa,koht,,,,"abstr/konkr, esitus_mõõt"
maa-ala,koht,,,,
maa-alused,,,seisund,,in_müt
maa-apteek,koht,,,,
maa-arhitektuur,koht,,,,abstr/konkr
maa-asula,koht,,,,
maabumiskoht,koht,,,,
maabumissild,koht,,,,ese_instru
Maade,koht,,,,
maaeluministeerium,koht,,,,
maagimaardla,koht,,,,materjal/aine
Maagimäestik,koht,,,,
maagisoon,koht,,,,
maahaigla,koht,,,,
maahaud,koht,,,,
maailm,koht,,,,"abstr, abstr/konkr, ADV_aste, inimene, nähtus, nähtus_loodus, nähtus_psühh, objekt_loodus, omadus, organism, vald"
maailmaaeg,,aeg,,,esitus_mõõt
maailmaareen,koht,,,,abstr
maailmaesietendus,,,,sündmus,
maailmaime,,,,sündmus,objekt
maailmajagu,koht,,,,
maailmakaar,koht,,,,
maailmakarikas,,,,sündmus,
maailmakarikavõistlused,,,,sündmus,
maailmakongress,,,,sündmus,
maailmakoristus,,,,sündmus,
maailmakuulsus,,,seisund,,in_roll
maailmalaotus,koht,,,,
maailmalinn,koht,,,,
maailmalõpp,,aeg,,,
maailmamaine,,,seisund,,
maailmameistrivõistlused,,,,sündmus,
maailmameri,koht,,,,
maailmanurk,koht,,,,
maailmanäitus,,,,sündmus,
maailmaookean,koht,,,,
maailmapoolus,koht,,,,
maailmapärand,koht,,,,
maailmareis,,,,sündmus,tegevus
maailmariik,koht,,,,
maailmaruum,koht,,,,
maailmasõda,,,,sündmus,tegevus
maailmasündmus,,,,sündmus,
maailmaturnee,,,,sündmus,tegevus
maajõud,koht,,,,"grupp, in_elukutse, in_tegija"
maakaartkeel,,,seisund,,
maakael,koht,,,,
maakaitsevägi,koht,,,,"grupp, in_elukutse, in_tegija"
maakalmistu,koht,,,,
maakauplus,koht,,,,
maakera,koht,,,,objekt_loodus
maakera kuklapool,koht,,,,
maakild,koht,,,,
maakino,koht,,,,
Maakirik,koht,,,,
maakirik,koht,,,,
maakitsus,koht,,,,
maaklerfirma,koht,,,,
maaklerifirma,koht,,,,
maakoda,koht,,,,
maakodu,koht,,,,
maakogudus,koht,,,,
maakoht,koht,,,,
maakohtunik,koht,,,,in_elukutse
maakohus,koht,,,,
maakolgas,koht,,,,
maakond,koht,,,,abstr/konkr
maakonnalinn,koht,,,,
maakoorekurd,koht,,,,
Maakri,koht,,,,
maakõrts,koht,,,,
maalahmakas,koht,,,,
maalapike,koht,,,,
maalapp,koht,,,,
Maalasti,koht,,,,
maaliateljee,koht,,,,
maaliklass,koht,,,,
maalilaager,,,,sündmus,
maalinn,koht,,,,
maalised,,,seisund,,
maalõhkuja,koht,,,,
maamaja,koht,,,,
"maa, mis voolab piima ja mett",koht,,,,
maamuld,koht,,,,
maamuna,koht,,,,"objekt_loodus, taim_seen"
maandumisasend,,,seisund,,
maandumiskoht,koht,,,,
maandumisnõlv,koht,,,,
maandumispaik,koht,,,,
maandumisplats,koht,,,,
maandumisrada,koht,,,,
maandus,,,seisund,,
maania,,,seisund,,
maani täis,,,seisund,,
Maanselkä,koht,,,,
Maantee,koht,,,,
maantee,koht,,,,"ese_semio, esitus"
maanteeamet,koht,,,,
maanteejooks,,,,sündmus,
maanteekraav,koht,,,,
maanteesild,koht,,,,
maanteesõit,,,,sündmus,
maanteetamm,koht,,,,
maanukk,koht,,,,
maanurk,koht,,,,
maaolud,,,seisund,,
maapagu,,,seisund,,
maapagulus,,,seisund,,
maapaik,koht,,,,
maaparandusühistu,koht,,,,
maapiir,koht,,,,
maapiirkond,koht,,,,
maapind,koht,,,,materjal/aine
maapood,koht,,,,
maapulm,,,,sündmus,
maapuudus,,,seisund,,abstr
maa põleb jalge all,,,seisund,,
maapõu,koht,,,,
maapäev,koht,,,sündmus,
maar,koht,,,,
maaraamatukogu,koht,,,,
Maardla,koht,,,,
maardla,koht,,,,materjal/aine
Maardu,koht,,,,
maareserv,koht,,,,
maaresidents,koht,,,,
Maarianhamina,koht,,,,
maariba,koht,,,,
Maaritsa,koht,,,,
Maarja,koht,,,,
Maarjamaa,koht,,,,
Maarja-Magdaleena,koht,,,,
Maarjamõisa,koht,,,,
Maarjamäe,koht,,,,
maarjapäev,,aeg,,,
Maas,koht,,,,
maasaun,koht,,,,
Maasi,koht,,,,
maasiil,koht,,,,
maasikaaeg,,aeg,,,
maasika-hahkhallitus,,,seisund,,
maasikaistandik,koht,,,,
maasikakasvatus,koht,,,,tegevus
maasikamaa,koht,,,,
maasikapõld,koht,,,,
maasikavälu,koht,,,,
Maaslova,koht,,,,
maastik,koht,,,,"abstr_asend/suund, ese_kunst, nähtus_loodus, vald"
maastikukaitseala,koht,,,,
maastikumäng,,,,sündmus,tegevus_mäng
maastikupark,koht,,,,
maastikupõleng,,,,sündmus,
maastikusfäär,koht,,,,
maastikutulekahju,,,,sündmus,
maastikuvööde,koht,,,,
maastikuvöönd,koht,,,,
maastikuüksus,koht,,,,abstr
maast madalast,,aeg,,,
maast-madalast,,aeg,,,
Maastricht,koht,,,,
maasäär,koht,,,,
maasügavus,koht,,,,
maatee,koht,,,,
maatera,koht,,,,
maatuli,,,,sündmus,
maatulundusmaa,koht,,,,
maatükk,koht,,,,
maavaldus,koht,,,,abstr/konkr
maavalitsus,koht,,,,inimene
maaviha,,,seisund,,abstr
maavolikogu,koht,,,,in_elukutse
maavõistlus,,,,sündmus,
maavägi,koht,,,,"grupp, in_elukutse, in_tegija"
maaühendus,koht,,,,nähtus
maaüksus,koht,,,,
maaülikool,koht,,,,
Macau,koht,,,,
Machu Picchu,koht,,,,
Mackenzie,koht,,,,
Madagaskar,koht,,,,
Madala,koht,,,,
madalhaljastus,koht,,,,tegevus
madalhooaeg,,aeg,,,
Madalmaad,koht,,,,
madalmeri,koht,,,,
madalmets,koht,,,,taim
madalmik,koht,,,,
madalmäestik,koht,,,,
madalpunkt,,,seisund,,
madalrõhulohk,koht,,,,nähtus_loodus
madalseiklusrada,koht,,,,
madalseis,,,seisund,,
madalsoo,koht,,,,
made,koht,,,,
Madeira,koht,,,,
Madhya Pradesh,koht,,,,
Madi,koht,,,,
Madila,koht,,,,
madis,,aeg,,,esitus_keel_suhtlus
Madise,koht,,,,
madisepäev,,aeg,,,
Madona,koht,,,,
Madras,koht,,,,
Madrid,koht,,,,
Maeru,koht,,,,
Maetsma,koht,,,,
Magadan,koht,,,,
magaja,,,seisund,,in_tegija
magala,koht,,,,
magalarajoon,koht,,,,
Magalhãesi väin,koht,,,,
magamatus,,,seisund,,
magamine,,,seisund,,tegevus
magamisase,koht,,,,ese_instru
magamiskoht,koht,,,,
magamistuba,koht,,,,
Magari,koht,,,,
magas,koht,,,,
magasiait,koht,,,,
magasin,koht,,,,"ese_instru, ese_semio, esitus"
Magass,koht,,,,
Magdeburg,koht,,,,
mageveejärv,koht,,,,
mageveekogu,koht,,,,
Magiljov,koht,,,,
Maginot’ liin,koht,,,,
magistraal,koht,,,,
magistraalkraav,koht,,,,
magistraaltee,koht,,,,
magistraaltänav,koht,,,,
magistraat,koht,,,,in_elukutse
magistrieksam,,,,sündmus,
magmakolle,koht,,,,
magmasoon,koht,,,,
Magneesia,koht,,,,
magneetumus,,,seisund,,esitus_mõõt
magnetosfäär,koht,,,,
magnetpoolus,koht,,,,
Magnitogorsk,koht,,,,
Magrib,koht,,,,
magusatootja,koht,,,,
mahajäetus,,,seisund,,
Maharashtra,koht,,,,
mahasaamine,,,,sündmus,
mahasurumine,,,seisund,,tegevus
mahasõidutee,koht,,,,ese_instru
mahasõit,koht,,,,tegevus_tegu
mahatulek,,,,sündmus,"nähtus, tegevus"
mahaviskamine,,,seisund,,"tegevus, tegevus_tegu"
mahemaa,koht,,,,
mahetalu,koht,,,,
mahetootja,koht,,,,
maheturg,koht,,,,abstr
Mahhatškala,koht,,,,
Mahilioŭ,koht,,,,
mahlaaeg,,aeg,,,
mahlakuu,,aeg,,,esitus
Mahlamäe,koht,,,,
Mahnova,koht,,,,
Mahtja,koht,,,,
Mahtra,koht,,,,
Mahu,koht,,,,
Maidla,koht,,,,
Maidstone,koht,,,,
maihaigus,,,seisund,,
Maikop,koht,,,,
Maikse,koht,,,,
mail,,aeg,,,"abstr/konkr, ese, ese_semio"
Maima,koht,,,,
maimutiik,koht,,,,
Main,koht,,,,
Maine,koht,,,,
Maini-äärne Frankfurt,koht,,,,
Mainz,koht,,,,
maiparaad,,,,sündmus,
maipidustused,,,,sündmus,
maipüha,,aeg,,,
mairongkäik,,,,sündmus,
maiskond,koht,,,,in_roll
maismaa,koht,,,,
maismaapiir,koht,,,,
maismaatee,koht,,,,
maistu,koht,,,,
maitsepuudus,,,seisund,,
m.a.j,,aeg,,,
maja,koht,,,,"abstr, ese_semio, inimene"
majaase,koht,,,,
majaesine,koht,,,,omadus_koht
Majaka,koht,,,,
majakarp,koht,,,,
majakas,koht,,,,konkr
majake,koht,,,,
majakene,koht,,,,
majakolakas,koht,,,,
majakord,koht,,,,"abstr/konkr, ese_semio, esitus"
majakökats,koht,,,,
majaköks,koht,,,,
Majala,koht,,,,
majalobudik,koht,,,,
majalogu,koht,,,,
majamuuseum,koht,,,,
majamürakas,koht,,,,
majanaaber,koht,,,,in_roll
majand,koht,,,,
majandus,koht,,,,vald
majandusaasta,,aeg,,,
majandusfoorum,,,,sündmus,
majandushiid,koht,,,,
majandushoone,koht,,,,
majandushoov,koht,,,,
majandusjulgeolek,,,seisund,,
majanduskeskus,koht,,,,
majanduskonverents,,,,sündmus,
majanduskriis,,,seisund,sündmus,
majandusministeerium,koht,,,,
majanduspiirkond,koht,,,,
majanduspolitsei,koht,,,,
majandusraskused,,,seisund,,
majandusruum,koht,,,,
majandusseisak,,,seisund,,
majandussektor,koht,,,,"inimene, vald"
majandustsükkel,,aeg,,,
majandusvöönd,koht,,,,
majandusõu,koht,,,,
majandusühendus,koht,,,,
majandusüksus,koht,,,,
majaomanik,koht,,,,in_omadus
majapidamine,koht,,,,"ese_instru, tegevus"
majapidamishoone,koht,,,,
majapidamiskool,koht,,,,
majapidamisruum,koht,,,,
majatagune,koht,,,,omadus_koht
majatiib,koht,,,,
majauberik,koht,,,,
majaubrik,koht,,,,
majavaldus,koht,,,,
majavalitsus,koht,,,,
majoraat,koht,,,,abstr
majoraatmõis,koht,,,,
Majori,koht,,,,
majoriteet,,,seisund,,
Mājro,koht,,,,
Majuro,koht,,,,
majutus,koht,,seisund,,tegevus
majutusasutus,koht,,,,
majutusettevõte,koht,,,,
majutuskoht,koht,,,,
majutuspaik,koht,,,,
Makaroneesia,koht,,,,
Makarova,koht,,,,
Makedoonia,koht,,,,
Makejevka,koht,,,,
Makijivka,koht,,,,
Makita,koht,,,,
maksaabstsess,,,seisund,,
maksahaigus,,,seisund,,
maksakaantõbi,,,seisund,,
maksakoolikud,,,seisund,,
maksalutikas,,,seisund,,organism
Maksameri,koht,,,,
maksapõletik,,,seisund,,
maksatsirroos,,,seisund,,
maksavoolmed,,,seisund,,
maksavähk,,,seisund,,
maksehäire,,,seisund,,
maksepuhkus,,aeg,,,
makseraskus,,,seisund,,
maksetähtaeg,,aeg,,,
maksetähtpäev,,aeg,,,
maksuamet,koht,,,,
maksufestival,,,,sündmus,
maksuhaldur,koht,,,,
maksumaksja,koht,,,,in_tegija
maksuparadiis,koht,,,,
maksupolitsei,koht,,,,
maksuraskus,,,seisund,,
maksustamisperiood,,aeg,,,
maksutähtaeg,,aeg,,,
maksutähtpäev,,aeg,,,
malaaria,,,seisund,,
malaariaepideemia,,,seisund,,
Malabari rannik,koht,,,,
Malabo,koht,,,,
Malacca,koht,,,,
Maladzetšna,koht,,,,
Maladziečna,koht,,,,
Málaga,koht,,,,
Malaia,koht,,,,
Malai saarestik,koht,,,,
Malaisia,koht,,,,
Malaka poolsaar,koht,,,,
Malaka väin,koht,,,,
Malawi,koht,,,,
Malawi järv,koht,,,,
Malda,koht,,,,
Maldiivi,koht,,,,
Maldiivid,koht,,,,
Male,koht,,,,
maleföderatsioon,koht,,,,
malemaa,koht,,,,
malemeistrivõistlused,,,,sündmus,
maleolümpia,,,,sündmus,
maletšempionaat,,,,sündmus,
malev,koht,,,,in_roll
Maleva,koht,,,,
malevasuvi,,aeg,,,
malevkond,koht,,,,abstr/konkr
malevõistlus,,,,sündmus,
Mali,koht,,,,
Malla,koht,,,,
Mallavere,koht,,,,
malleus,,,seisund,,kehaosa
Mallika,koht,,,,
Mallorca,koht,,,,
Malmö,koht,,,,
Malta,koht,,,,
Malta ordu,koht,,,,
Maltsa,koht,,,,
Maluku saared,koht,,,,
Malvaste,koht,,,,
Malviinid,koht,,,,
Malõi,koht,,,,
Mammaste,koht,,,,
mammutkool,koht,,,,
Mamonovo,koht,,,,
Mamoudzou,koht,,,,
Man,koht,,,,
Managua,koht,,,,
manala,koht,,,,
Manama,koht,,,,
Mancha,koht,,,,
Manchester,koht,,,,
mandaatala,koht,,,,
mandaatmaa,koht,,,,
mandaatterritoorium,koht,,,,
Mandalay,koht,,,,
mander,koht,,,,
mandlikivi,,,seisund,,materjal/aine
mandlipõletik,,,seisund,,
mandriala,koht,,,,
Mandri-Eesti,koht,,,,
Mandri-Euroopa,koht,,,,
Mandri-Hiina,koht,,,,
mandrijalam,koht,,,,
Mandri-Kagu-Aasia,koht,,,,
mandrilava,koht,,,,
mandriluide,koht,,,,
mandrinõlv,koht,,,,
mandriosa,koht,,,,
Mandžukuo,koht,,,,
Mandžuuria,koht,,,,
maneež,koht,,,,
maneežisõit,,,,sündmus,vald
Manggõstau,koht,,,,
Mangu,koht,,,,
Mangõšlak,koht,,,,
Manhattan,koht,,,,
maniakaal-depressiivne psühhoos,,,seisund,,
manifestatsioon,,,,sündmus,tegevus_kõnetegu
Manija,koht,,,,
Manila,koht,,,,
Manilaid,koht,,,,
Manipur,koht,,,,
Mani saar,koht,,,,
Manitoba,koht,,,,
Manitoba järv,koht,,,,
Mannare,koht,,,,
manner,koht,,,,"abstr, abstr/konkr, omadus_psühh"
mannermaa,koht,,,,
mannetus,,,seisund,,omadus_kval
Mannheim,koht,,,,
Manni,koht,,,,
Manniva,koht,,,,
mansard,koht,,,,
mansardkatus,koht,,,,
mansardkorrus,koht,,,,
mansardtuba,koht,,,,osa
Manzhouli,koht,,,,
mantelkorsten,koht,,,,
mantia,,,seisund,,ese_riie
manuaalfookus,koht,,,,omadus_füüs
manufaktuur,koht,,,,
Manõja,koht,,,,
manööver,,,,sündmus,"tegevus, tegevus_tegu"
mao aasta,,aeg,,,
maoaasta,,aeg,,,
maohaav,,,seisund,,
maohaavand,,,seisund,,
maohäda,,,seisund,,
maokatarr,,,seisund,,
maolävis,koht,,,,kehaosa
maopõletik,,,seisund,,
Maosaar,koht,,,,
maovalu,,,seisund,,
maoverejooks,,,seisund,,
maovoolmed,,,seisund,,
maovähk,,,seisund,,
Maputo,koht,,,,
marabutt,koht,,,,in_roll
Maramaa,koht,,,,
Marana,koht,,,,
marasm,,,seisund,,
Marathon,koht,,,,
maratonirada,koht,,,,
Marbella,koht,,,,
March,koht,aeg,,,
Marche,koht,,,,
Mardihansu,koht,,,,
mardikuu,,aeg,,,esitus
mardilaat,,,,sündmus,
mardilaupäev,,aeg,,,
mardipäev,,aeg,,,
mardiõhtu,,aeg,,,
maremm,koht,,,,
maretapäev,,aeg,,,
Marga,koht,,,,
margiesindus,koht,,,,
Marg‘ilon,koht,,,,
Marguse,koht,,,,
Mari,koht,,,,
Mariaanid,koht,,,,
Mariaani saared,koht,,,,
Maribor,koht,,,,
Marica,koht,,,,
Mariehamn,koht,,,,
Marigot,koht,,,,
Marijampolė,koht,,,,
Marimaa,koht,,,,
Marina,koht,,,,
Marinova,koht,,,,
Marinu,koht,,,,
marionetiteater,koht,,,,
marionettriik,koht,,,,
marionettvalitsus,koht,,,,
Maritsa,koht,,,,
Mariupol,koht,,,,
marjaaed,koht,,,,
marjaaeg,,aeg,,,
marjaistandik,koht,,,,
marjakoht,koht,,,,
marjamaa,koht,,,,abstr/konkr_omadus
marjamets,koht,,,,
Marjamäe,koht,,,,
marjasoo,koht,,,,
mark,koht,,,,"abstr, abstr/konkr, ese, ese_instru, ese_raha, esitus_kujutis, esitus_mõõt, grupp, inimene, omadus_kval, VERB_abstr, VERB_liigutama, VERB_psühh, VERB_tegevus"
market,koht,,,,
Markiisaared,koht,,,,
Marksa,koht,,,,
markusepäev,,aeg,,,
Marmara meri,koht,,,,
marmorimurd,koht,,,,
Marna,koht,,,,
Marne,koht,,,,
Maroko,koht,,,,
Marrakech,koht,,,,
marrastus,,,seisund,,nähtus_loodus
Marseille,koht,,,,
Marshalli Saared,koht,,,,
Marshalli saared,koht,,,,
marsirood,koht,,,,inimene
marss,koht,,,,"ese_instru, ese_kunst, esitus_keel_suhtlus, tegevus"
marssalikepike paunas,,,seisund,,
marš,koht,,,,
mart,,aeg,,,in_roll
Martinique,koht,,,,
Martna,koht,,,,
Martsa,koht,,,,
Martsina,koht,,,,
martüürium,,,seisund,sündmus,
Maru,koht,,,,
maru,,,seisund,,"ADV_aste, nähtus_loodus, omadus_kval"
maruhoog,,,seisund,,nähtus_loodus
marutaud,,,seisund,,
marutõbi,,,seisund,,
Mary,koht,,,,
Maryland,koht,,,,
Masa,koht,,,,
Mascarenhasi saared,koht,,,,
masekas,,,seisund,,
masendus,,,seisund,,
Maseru,koht,,,,
masinakuur,koht,,,,
masinarike,,,seisund,,
masinatehas,koht,,,,
masina-traktorijaam,koht,,,,esitus
masinpesula,koht,,,,
Maskareenid,koht,,,,
Maskat,koht,,,,
Maskat ja Omaan,koht,,,,
maskeraad,,,,sündmus,abstr/konkr
maskiball,,,,sündmus,
maskipidu,,,,sündmus,
maskiteater,koht,,,,
maslenitsa,,aeg,,,
Masluva,koht,,,,
Masoovia,koht,,,,
Masqaţ,koht,,,,
Massachusetts,koht,,,,
Massiaru,koht,,,,
massidemonstratsioon,,,,sündmus,
massihaud,koht,,,,
massihukkamine,,,,sündmus,
massihüsteeria,,,seisund,,
massiiv,koht,,,,"esitus_info, konkr, objekt_loodus"
massikaklus,,,,sündmus,tegevus
massikese,koht,,,,abstr/konkr
massimeeleavaldus,,,,sündmus,
massimiiting,,,,sündmus,
massipsühholoogia,,,seisund,,"omadus_psühh, vald"
massipsühhoos,,,seisund,,
massirahutus,,,,sündmus,
massiülikool,koht,,,,
massiüritus,,,,sündmus,
Massu,koht,,,,
mastaba,koht,,,,
Masti,koht,,,,
mastiit,,,seisund,,
mastikorv,koht,,,,ese_instru
mastimets,koht,,,,"ese, taim_omadus"
mastoidiit,,,seisund,,
Masuuria,koht,,,,
mašikulii,koht,,,,
Mašrik,koht,,,,
Mazsalaca,koht,,,,
Mažeikiai,koht,,,,
Matapera,koht,,,,
Mata Utu,koht,,,,
matemaatikatund,,,,sündmus,
materiaalne ilmajäetus,,,seisund,,
materjalipuudus,,,seisund,,ese_semio
matinee,,,,sündmus,ese_riie
Matjama,koht,,,,
matk,,,,sündmus,tegevus
Matka,koht,,,,
matkaklubi,koht,,,,
matkakodu,koht,,,,
matkaonn,koht,,,,
matkarada,koht,,,,
matke,,,,sündmus,tegevus
Matlock,koht,,,,
matmiskoht,koht,,,,
matmispaik,koht,,,,
mats,,,,sündmus,"abstr, in_omadus, nähtus_füüs, omadus_füüs, omadus_kval, tegevus_tegu"
Matsalu,koht,,,,
Matsalu laht,koht,,,,
Matsi,koht,,,,
Matsiranna,koht,,,,
Matsuri,koht,,,,
matš,,,,sündmus,
matškohtumine,,,,sündmus,
matšturniir,,,,sündmus,tegevus_mäng
matt,,,seisund,,"ese_anum, ese_instru, ese_riie, esitus_keel_suhtlus, esitus_mõõt, omadus_füüs, omadus_füüs_värv, tegevus, toit_vili, vald"
Matterhorn,koht,,,,
matus,,,,sündmus,objekt
matusebüroo,koht,,,,
matused,,,,sündmus,
matusekabel,koht,,,,
matusekoht,koht,,,,
matusemaja,koht,,,,
matusepaik,koht,,,,
matusepidu,,,,sündmus,
matuseplats,koht,,,,
matusepäev,,aeg,,,
matusetalitus,,,,sündmus,
matusetseremoonia,,,,sündmus,
Mauna Kea,koht,,,,
Mauna Loa,koht,,,,
Mauri,koht,,,,
Mauritaania,koht,,,,
Mauritius,koht,,,,
mausoleum,koht,,,,
Mayotte,koht,,,,
Mbabane,koht,,,,
me,koht,,,,"esitus_keel, esitus_keel_suhtlus, inimene"
meander,koht,,,,esitus_kujutis
Mecklenburg-Vorpommern,koht,,,,
medalilootus,,,seisund,,in_roll
medalisõit,,,,sündmus,
Medellín,koht,,,,
Medelpad,koht,,,,
Mediina,koht,,,,
meditatsioon,,,seisund,,"abstr/konkr, tegevus"
meditsiiniakadeemia,koht,,,,
meditsiiniasutus,koht,,,,
meditsiinilinnak,koht,,,,
meditsiinipunkt,koht,,,,
meditsiiniraamatukogu,koht,,,,
meditsiiniteenistus,koht,,,,tegevus
medpunkt,koht,,,,
medrese,koht,,,,
Medvežjegorsk,koht,,,,
meeaasta,,aeg,,,
Meedia,koht,,,,
meediagrupp,koht,,,,in_elukutse
meediasündmus,,,,sündmus,
Meedla,koht,,,,
Meegaste,koht,,,,
Meegomäe,koht,,,,
Meeksi,koht,,,,
meel,,,seisund,,"nähtus_psühh, omadus_psühh, tegevus_kõnetegu"
Meelaku,koht,,,,
meeldumus,,,seisund,,
meeleavaldus,,,,sündmus,
meelehaigus,,,seisund,,nähtus_psühh
meeleheitlik,,,seisund,,omadus_psühh
meelelahutusprogramm,,,,sündmus,"abstr/konkr, ese_semio"
meelelahutusüritus,,,,sündmus,
