"word","code"
õunamahl,toit_jook
õunamoos,toit
õunamähkur,loom_putukas
õunapomm,toit
õunapunn,toit_vili
õunapuuseemik,taim
õunapuu-õielõikaja,loom_putukas
õunaraksu,ADV_seisund
õunaraksus,ADV_seisund
õunastritsel,toit
õunastroop,toit
õunasüda,taim
õunasüdamik,taim
õunauss,loom_putukas
õunavaablane,loom_putukas
õunaviin,toit_jook
õunaviss,toit
õunaäädikas,toit
õunhape,materjal/aine
õunikhall,omadus_füüs_värv
õunroheline,omadus_füüs_värv
õve,in_sugulane
õvetapp,nähtus_loodus
õõ,esitus_keel_täht
õõh,esitus_keel_suhtlus
õõnduma,VERB_muutus
õõneselund,kehaosa
õõnesmõõt,esitus_mõõt
õõnesnõel,ese_instru
õõnesorgan,kehaosa
õõnespaneel,materjal/aine
õõnespeitel,ese_instru
õõnesplokk,materjal/aine
õõnessarv,kehaosa_loom
õõnessond,ese_instru
õõnestalb,ese_instru
õõnestuma,VERB_muutus
õõnestus,tegevus
õõnestustöö,tegevus
õõnesveen,kehaosa
õõnesvorm,ese_anum
õõnetuvi,loom_lind
õõnistama,VERB_tegevus
õõnsalt,ADV_viis
õõnuke,omadus_füüs
õõsdreen,ese_instru
õõsdrenaaž,ese_instru
õõsima,VERB_tegevus
õõskeel,taim
õõskirves,ese_instru
õõts,tegevus
õõtsatama,VERB_liikuma
õõtse,tegevus
õõtshoob,ese_instru
õõtsik,objekt_loodus
õõtskamar,objekt_loodus
õõtslema,VERB_liikuma
õõtsuma,VERB_liikuma
õõtsumine,tegevus
õõtsutama,VERB_liigutama
õõv,nähtus_psühh
õõvafilm,ese_kunst
õõvar,ese_kunst
õõvas,omadus_psühh
õõvastama,VERB_psühh
Ä,esitus_keel_täht
ä,esitus_keel_täht
äbar,omadus_kval
äbard,in_omadus
ädalalill,taim
äestama,VERB_tegevus
äga,tegevus_kõnetegu
ägedaimalt,ADV_viis
ägedaimini,ADV_viis
ägedakujuline,omadus_kval
ägedaloomuline,omadus_kval
ägedamalt,ADV_viis
ägedamini,ADV_viis
ägendama,VERB_muutust põhjustama
ägenema,VERB_muutus
ägestuma,VERB_muutus
ägetsema,VERB_seisund
äh,esitus_keel_suhtlus
ähh,esitus_keel_suhtlus
ähklema,VERB_seisund
ähmama,VERB_suhtlus
ähmas,omadus_kval
ähmastama,VERB_muutust põhjustama
ähmastuma,VERB_muutus
ähmenema,VERB_muutus
ähmitsema,VERB_psühh
ähmuma,VERB_muutus
ähvardus,abstr/konkr
ähvarduskiri,ese_semio
äi,in_sugulane
äiakas,taim
äiapapa,in_sugulane
äiatar,taim
äie,materjal/aine
äigama,VERB_tegevus
äigekiht,materjal/aine
äigepreparaat,materjal/aine
äike,nähtus_loodus
äikene,nähtus_loodus
äikese-eelne,omadus_aeg
äikeseilm,nähtus_loodus
äikesejumal,in_müt
äikeseline,omadus_kval
äikeseraju,nähtus_loodus
äikesetorm,nähtus_loodus
äikesevihm,nähtus_loodus
äikseilm,nähtus_loodus
äikseline,omadus_kval
äiksetorm,nähtus_loodus
äiksevihm,nähtus_loodus
äiu,esitus_keel_suhtlus
äiutuslaul,ese_semio
äiutussõna,esitus_keel
äiu-äiu,esitus_keel_suhtlus
äiu-ää,esitus_keel_suhtlus
äka,materjal/aine
äkane,omadus
äke,ese_instru
äkiliselt,ADV_viis
äkkepakk,ese_instru
äkkepulk,ese_instru
äkkmõte,nähtus_psühh
äkkost,tegevus_tegu
äkkotsus,nähtus_psühh
äkkpidurdama,VERB_tegevus
äkkpidurdamine,tegevus_tegu
äkkpidurdus,tegevus_tegu
äkkrikas,in_omadus
äkksünnitus,tegevus_tegu
äkkviha,nähtus_psühh
äkkvihane,omadus_psühh
äks,ese_instru
ämblikkäpp,taim
ämblikliilia,taim
ämbliklill,taim
ämblikukiri,esitus_kujutis
ämblikulaadsed,loom_liik
ämblikuniit,materjal/aine
ämblikusiid,materjal/aine
ämblikuteadlane,in_elukutse
ämblikuteadus,vald
ämblikuvõrgune,omadus
ämblikuvõrk,materjal/aine
ämblikveen,kehaosa
ämbreid kolistama,tegevus
ämbrisalat,toit
ämbrisang,ese
ämbrit kolistama,tegevus
ämmaemand,in_elukutse
ämmaemandus,vald
ämmaemandusabi,tegevus
ämmakeel,taim
ämmalahv,loom
ämmatoss,taim_seen
ämmelgas,loom_putukas
ängelhein,taim
ängistavalt,ADV_viis
ängistuma,VERB_psühh_emots
ängne,omadus_kval
änks,omadus_kval
änksa,omadus_kval
änn,loom_lind
äpard,in_omadus
äpardunud,omadus_kval
äpardus,nähtus
äpikassa,ese_instru
äpitakso,ese_instru
äpp,ese_semio
äraaetud,omadus_kval
ära aimama,VERB_psühh
äraandja,in_omadus
ära armuma,VERB_psühh
äraarvamatu,omadus
äraarvamismäng,tegevus_mäng
ära blokeerima,VERB_tegevus
ära blokkima,VERB_tegevus
ära broneerima,VERB_tegevus
ära bronnima,VERB_tegevus
ära ehmatama,VERB_psühh
ära elama,VERB_abstr
äraelamine,tegevus
ära elatama,VERB_tegevus
ära elatuma,VERB_abstr
ära fikseerima,VERB_tegevus
ära flippima,VERB_psühh_emots
ära harjuma,VERB_abstr
ärahellitatud,omadus_kval
ära hindama,VERB_abstr
ära hingama,VERB_muutus
ära hirmuma,VERB_psühh
ära hirmutama,VERB_psühh
ärahoidev,omadus
ära hoidma,VERB_abstr
ära hävitama,VERB_muutust põhjustama
ära hüppama,VERB_liikuma
ära imestama,VERB_psühh_emots
ära istuma,VERB_seisund
ära jaotama,VERB_tegevus
ära jooksma,VERB_liikuma
ärajoonud,omadus_füüs
ärajuhtimine,tegevus
ärajätt,tegevus_tegu
ära kannatama,VERB_psühh
ärakanne,nähtus_loodus
ärakaranud,omadus_füüs
ära kargama,VERB_liikuma
ära kasutama,VERB_tegevus
ärakasutamine,nähtus_psühh
ära keelama,VERB_suhtlus
ära keema,VERB_nähtus
ära kinkima,VERB_tegevus
ära kinnitama,VERB_modaalsus
ärakiri,ese_semio
ära kirjeldama,VERB_suhtlus
ära klaarima,VERB_suhtlus
ära kohkuma,VERB_psühh
ära koksama,VERB_tegevus
ära kolima,VERB_tegevus
ära koondama,VERB_muutust põhjustama
ära koristama,VERB_tegevus
ära korraldama,VERB_tegevus
ära kostma,VERB_nähtus
ära kriipima,VERB_tegevus
ära kuivama,VERB_muutus
ära kõndima,VERB_liikuma
ära kõrbema,VERB_tegevus
ära kõrvetama,VERB_tegevus
ära kägistama,VERB_tegevus
ära käkerdama,VERB_tegevus
ära käkkima,VERB_abstr
ära külmama,VERB_muutus
ära külmetama,VERB_muutust põhjustama
ära külmuma,VERB_muutus
ära külmutama,VERB_muutust põhjustama
ära küsima,VERB_suhtlus
ära laasima,VERB_tegevus
ära labastama,VERB_muutust põhjustama
ära lagastama,VERB_tegevus
ära lagunema,VERB_muutus
ära lahtuma,VERB_muutus
ära lahustama,VERB_muutust põhjustama
ära lahustuma,VERB_muutus
ära lammutama,VERB_tegevus
ära langema,VERB_muutus
ära lappima,VERB_tegevus
ära laulma,VERB_tegevus
äraleierdatud,omadus_kval
äralend,tegevus_tegu
ära lendama,VERB_liikuma
ära lihvima,VERB_tegevus
ära likvideerima,VERB_tegevus
ära limpsima,VERB_tegevus
ära lollitama,VERB_psühh
ära lugema,VERB_psühh_mõistus
ära lõhkuma,VERB_tegevus
äralõige,tegevus_tegu
ära lämmatama,VERB_muutust põhjustama
ära lömastama,VERB_tegevus
ära lörtsima,VERB_muutust põhjustama
ära lööma,VERB_tegevus
ära lühistama,VERB_muutust põhjustama
ära lükkama,VERB_liikuma/liigutama
ära mahtuma,VERB_seisund
ära mahutama,VERB_seisund
ära mainima,VERB_suhtlus
ära majandama,VERB_seisund
ära maksma,VERB_tegevus
äramarss,tegevus
ära maskeerima,VERB_tegevus
ära meelitama,VERB_psühh
ära-mind-unusta,taim
äraminek,tegevus_tegu
ära minestama,VERB_seisund
ära moosima,VERB_suhtlus
ära murduma,VERB_muutus
ära muutma,VERB_tegevus
ära mõistatama,VERB_psühh_mõistus
ära mõlkima,VERB_tegevus
ära mõõtma,VERB_tegevus
ära mäkerdama,VERB_tegevus
ära mängima,VERB_tegevus
ära määrama,VERB_abstr
ära mürgitama,VERB_muutust põhjustama
ära müüma,VERB_tegevus
ära naksama,VERB_tegevus
ära napsama,VERB_abstr
ärandama,VERB_tegevus
ära needma,VERB_suhtlus
ära nihestama,VERB_toimuma
ära nihkuma,VERB_liikuma
ära niitma,VERB_tegevus
ära nimetama,VERB_suhtlus
ära nullima,VERB_muutust põhjustama
äranutetud,omadus
ära nõrkema,VERB_seisund
äranägemine,nähtus_psühh
ära näpistama,VERB_tegevus
ära näppama,VERB_tegevus
ära näpsama,VERB_abstr
ära närbuma,VERB_nähtus
ära närima,VERB_tegevus
ära närtsima,VERB_nähtus
ära olema,VERB_seisund
äraolev,omadus_psühh
äraootav,omadus
äraostetav,omadus_kval
ära ostma,VERB_tegevus
äraostmatu,omadus_kval
ära pahandama,VERB_tegevus
ära paistma,VERB_seisund
ära pakkima,VERB_tegevus
ärapanemine,tegevus_kõnetegu
ärapanija,in_omadus
ära parandama,VERB_tegevus
ära paranema,VERB_muutus
ära parkima,VERB_tegevus
ära peitma,VERB_tegevus
ära petma,VERB_psühh
ära proovima,VERB_tegevus
äraproovitud,omadus_kval
ära puhastama,VERB_tegevus
ära puhuma,VERB_tegevus
ära põgenema,VERB_liikuma
ära põletama,VERB_tegevus
ära päästma,VERB_abstr
ära raiskama,VERB_tegevus
ära ratsima,VERB_tegevus
ära realiseerima,VERB_tegevus
ära remontima,VERB_tegevus
ära rikkuma,VERB_muutust põhjustama
ära rippuma,VERB_abstr
ärarääkimata,ADV_aste
ära röövima,VERB_tegevus
ära salgama,VERB_psühh
ära sa ütle,esitus_keel_suhtlus
ära sebima,VERB_suhtlus
äraseletamatu,omadus_kval
äraseletatult,ADV_viis
ära solkima,VERB_muutust põhjustama
äraspidi,ADV_viis
äraspidimunajas,omadus_füüs
äraspidine,omadus_kval
ärastama,VERB_tegevus
ära sulama,VERB_muutus
ära sulatama,VERB_muutust põhjustama
ära suretama,VERB_muutust põhjustama
ärasõiduvile,nähtus_füüs
ära sõnama,VERB_suhtlus
ära sõnuma,VERB_suhtlus
ära sättima,VERB_tegevus
ära sündima,VERB_nähtus
ära sünnitama,VERB_tegevus
ära tabama,VERB_psühh_mõistus
ära taluma,VERB_psühh
ära tarbima,VERB_tegevus
ära tarvitama,VERB_tegevus
ärateeline,in_roll
ära teenima,VERB_abstr
ärategemine,nähtus_psühh
ära tellima,VERB_tegevus
ära toitma,VERB_tegevus
äratrükk,ese_semio
ära trükkima,VERB_tegevus
ära tundma,VERB_psühh
äratundmatu,omadus
äratundmatuseni,ADV_aste
äratundmine,nähtus_psühh
äratundmisrõõm,nähtus_psühh
äratundvalt,ADV_viis
ära tunnetama,VERB_psühh
äratuntav,omadus
äratuntavalt,ADV_viis
äratus,tegevus_muutus
äratuskell,ese_instru
ära tõestama,VERB_psühh_mõistus
ära tõlkima,VERB_psühh_mõistus
äratõugatu,in_roll
äratõuge,tegevus_tegu
äratõukepakk,ese_instru
ära täitma,VERB_tegevus
ära tänama,VERB_suhtlus
ära tüdinema,VERB_psühh
ära tüütama,VERB_psühh
ära ummistama,VERB_muutust põhjustama
ära ununema,VERB_psühh
ära unustama,VERB_psühh
ära-unusta-mind-lill,taim
äraunustamindlill,taim
äraunustamislill,taim
ära uputama,VERB_tegevus
äravahetamatu,omadus_kval
äravahetamine,tegevus
äravahetamiseni sarnane,omadus_kval
ära valima,VERB_tegevus
äravalitu,in_roll
ära varastama,VERB_tegevus
ära varjama,VERB_seisund
ära vastama,VERB_suhtlus
ära vedama,VERB_liigutama
äravedu,vald
ära veenma,VERB_psühh_mõistus
ära venitama,VERB_muutust põhjustama
ära viilima,VERB_tegevus
ära vilistama,VERB_tegevus
ära virutama,VERB_tegevus
äravoolujuhe,ese_instru
äravoolurenn,ese_instru
ära vormistama,VERB_tegevus
ära vussima,VERB_tegevus
ära võetav,omadus
äravõetav,omadus
ära võitma,VERB_abstr
äravõitmatu,omadus
ära võluma,VERB_psühh_emots
äravõtmine,tegevus_tegu
ära vägistama,VERB_tegevus
ära väsima,VERB_muutus
ära väsitama,VERB_muutust põhjustama
ära õiendama,VERB_tegevus
ära õitsema,VERB_nähtus
ära õpetama,VERB_tegevus
ära õppima,VERB_tegevus
ära ütlema,VERB_suhtlus
äraütlemata,ADV_aste
äraütlev,omadus_kval
ärev,omadus_psühh
ärevik,in_omadus
ärevile,ADV_seisund
ärevus,nähtus_psühh
ärevustunne,nähtus_psühh
ärge,esitus_keel
ärgem,esitus_keel
ärgu,esitus_keel
äriajamine,tegevus
äriasi,tegevus_tegu
äridiplomaatia,abstr/konkr
ärieetika,abstr
ärielu,tegevus
ärifilosoofia,abstr/konkr
ärihai,in_roll
ärihuvi,nähtus_psühh
äriidee,abstr/konkr
ärijuht,in_elukutse
ärijuhtimine,vald
ärijutt,tegevus_kõnetegu
ärikeel,esitus_keel_suhtlus
ärikiirendi,abstr
ärikiri,ese_semio
äriklass,abstr
äriline,omadus
ärima,VERB_tegevus
ärimeel,omadus_psühh
ärimees,in_elukutse
ärimehelik,omadus_kval
ärimudel,abstr/konkr
ärinaine,in_elukutse
ärinaiselik,omadus_kval
ärindus,vald
äripartner,in_roll
äriplaan,ese_semio
äriprotokoll,abstr/konkr
äripäeviti,ADV_aeg
äriregister,ese_semio
ärireisija,in_roll
äriringkond,in_elukutse
ärisaladus,abstr/konkr
äriseadustik,abstr/konkr
ärisidemed,abstr/konkr
ärisoon,omadus_kval
äristama,VERB_muutust põhjustama
äristuma,VERB_muutus
ärisuhted,abstr/konkr
äriteenija,in_elukutse
äritegelane,in_elukutse
äritehing,tegevus_tegu
äritseja,in_tegija
äritsema,VERB_tegevus
ärituus,in_omadus
ärivaist,omadus_psühh
äriviisa,ese_semio
äriõigus,abstr/konkr
äriühing,abstr/konkr
ärkamisaegne,omadus_aeg
ärklema,omadus
ärksameelne,omadus_psühh
ärkvel,ADV_seisund
ärkvele,ADV_seisund
ärme,esitus_keel
ärn,loom_kala
ärplema,VERB_suhtlus
ärritatult,ADV_seisund
ärritav,omadus_füüs
ärriti,nähtus_füüs
ärritusnäht,nähtus
ärts,materjal/aine
ärtu,abstr
ärtumast,abstr
äsama,VERB_tegevus
äsja,ADV_aeg
äsjane,omadus_aeg
ässitama,VERB_suhtlus
ässitustöö,tegevus
ätel,ese_anum
ätistuma,VERB_muutus
ätse,taim
ää,esitus_keel_täht
äädikaessents,materjal/aine
äädikakärbes,loom_putukas
äädikamarinaad,toit_maitseaine
äädikapuu,taim
äädikhape,materjal/aine
äädikhappebakter,organism
ääh,esitus_keel_suhtlus
äärde,ADV_koht
äärejoon,esitus_kujutis
äärekala,loom_kala
äärekant,ese_riie
äärekivi,ese_instru
äärekohtunik,in_elukutse
äärelaud,materjal/aine
äärelinlane,in_roll
ääremaastumine,tegevus_muutus
ääremõrd,ese_instru
ääremängija,in_roll
ääremärkus,esitus_keel_suhtlus
äärepealne,omadus_kval
äärepealt,ADV_aste
äärepits,ese_riie
ääres,ADV_koht
äärestama,VERB_tegevus
äärestikku,ADV_seisund
äärestus,tegevus_tegu
äärestusmasin,ese_instru
äärestuspiste,abstr/konkr
ääretasa,ADV_viis
ääretulelatern,ese_instru
ääretult,ADV_aste
ääretus,abstr/konkr
äärevare,objekt
ääreõmblus,ese_riie
äärik,ese_instru
ääriskivi,ese_instru
äärispael,ese_riie
äärmiselt,ADV_aste
äärmus,abstr
äärmusislam,abstr
äärmuslik,omadus_kval
äärmuslus,omadus_kval
äärmusrühmitus,in_roll
äärmustemperatuur,nähtus_füüs
äärt pidi,ADV_viis
ääs,ese_instru
ääsituli,nähtus
ääskeevitus,tegevus
Ö,esitus_keel_täht
ö,esitus_keel_täht
öeldamatult,ADV_aste
öeldavasti,ADV_viis
öeldis,esitus_keel
öeldistäide,esitus_keel
öeldistäidelause,esitus_keel
öeldisverb,esitus_keel
öeldu,tegevus_kõnetegu
öeldult,ADV_seisund
öine,omadus_aeg
öiselt,ADV_viis
öiti,ADV_aeg
ökk,esitus_keel_suhtlus
ökoamplituud,abstr
ökodukt,ese_instru
ökoehitus,tegevus
ökoeksitamine,nähtus
ökoemme,in_sugulane
ökofašism,nähtus
ökofeminism,nähtus
ökofüsioloogia,vald
ökojalajälg,abstr/konkr
ökoloog,in_elukutse
ökoloogiline,omadus_kval
ökoloogiline jalajälg,abstr/konkr
ökoloogiline lõks,abstr
ökoloogiline tegur,nähtus_loodus
ökolõks,abstr
ökomuna,toit
ökomähe,ese_riie
ökomärgis,esitus_kujutis
ökomärk,esitus_kujutis
ökonišš,nähtus_loodus
ökonomaiser,ese_instru
ökonomeetria,vald
ökonomist,in_elukutse
ökonoom,in_elukutse
ökonoomika,vald
ökonoomiline,omadus
ökonoomitama,VERB_muutust põhjustama
ökonoomne,omadus
ökonoomsussõit,tegevus
ökorelv,ese_instru
ökoseep,materjal/aine
ökoseisund,abstr/konkr
ökoseksuaal,in_omadus
ökosuhted,abstr
ökosõit,tegevus
ökoteadlik,omadus_psühh
ökoterrorism,nähtus
ökotsiid,nähtus
ökoturism,vald
ökotüüp,abstr
ökoärevus,nähtus_psühh
ökumeeniline,omadus_kval
önoloog,in_elukutse
önoloogia,vald
Öpiku-Oorti pilv,nähtus_loodus
örd,loom_lind
örisema,VERB_nähtus
örsted,esitus_mõõt
ösofagoskoop,ese_instru
östrogeen,materjal/aine
östroon,materjal/aine
öäk,esitus_keel_suhtlus
öäkk,esitus_keel_suhtlus
ööahv,loom
ööbikuköster,loom_lind
ööbima,VERB_tegevus
ööbimine,tegevus
ööbinokkel,ese_instru
ööbuss,ese_instru
ööd ega ilma,ADV_aste
ööd ega mütsi,ADV_aste
ööd veetma,VERB_seisund
ööelekter,abstr
ööelu,tegevus
öögatus,tegevus
ööhaigur,loom_lind
ööhiilgur,loom
ööhääl,nähtus_füüs
ööinimene,in_omadus
öökannike,taim
öökapiraamat,ese_semio
öökima,VERB_tegevus
öökreem,materjal/aine
öökuninganna,taim
öökülm,nähtus_loodus
ööküünal,taim
öölamp,ese_instru
öölased,loom_putukas
öölaud,ese
öölevkoi,taim
ööliblikas,loom_putukas
öölill,taim
öölind,loom_lind
öölinnapea,in_elukutse
öömajaline,in_tegija
öömust,omadus_füüs_värv
öömüts,ese_riie
öönägemisprillid,ese_instru
öönägemisseade,ese_instru
ööpesu,ese_riie
ööpott,ese_instru
ööpäevane,omadus_aeg
ööpäevaringne,omadus_aeg
ööpäevaringselt,ADV_aeg
ööpäevarütm,abstr/konkr
ööpäev läbi,ADV_aeg
ööpäev ringi,ADV_aeg
ööpääsuke,loom_lind
ööpüük,tegevus
öör,ese_raha
ööriided,ese_riie
ööseks,ADV_aeg
öösel,ADV_aeg
öösi,ADV_aeg
öösihik,ese_instru
öösine,omadus_aeg
öösinine,omadus_füüs_värv
öösiti,ADV_aeg
öösorr,loom_lind
öösärk,ese_riie
öötaevas,objekt_loodus
öötöö,tegevus_tegu
öötööline,inimene
ööuss,loom
öövaatlusprillid,ese_instru
öövaatlusseade,ese_instru
öövaht,in_elukutse
öövaksik,loom_putukas
öövalgus,nähtus
öövalgusti,ese_instru
öövalvur,in_elukutse
ööviiul,taim
öövilge,taim
Ü,esitus_keel_täht
ü,esitus_keel_täht
über,omadus_kval
üdihernes,taim
üdik,taim_seen
üdikont,toit
üdini,ADV_aste
üdirakk,organism
üdiseen,taim_seen
üdiõõs,kehaosa
üheaastaselt,ADV_aeg
üheaegne,omadus_aeg
ühealuseline,omadus_füüs
ühedimensiooniline,omadus_füüs
ühed-kahed,esitus_tähis
ühedoosiline,omadus_füüs
üheealine,omadus_aeg
ühefunktsiooniline,omadus_kval
ühe hingetõmbega,ADV_viis
ühehobuserakend,ese_instru
ühehobusevanker,ese_instru
ühe hoobiga,ADV_viis
ühe hooga,ADV_viis
ühehääleline,omadus
ühehäälsus,nähtus_füüs
üheidulehelised,taim_liik
üheinimesevoodi,ese_instru
ühe joonega,ADV_viis
ühe jutiga,ADV_viis
ühejuur,esitus_arv
ühekanuu,ese_instru
ühekaugel,ADV_koht
ühekaugele,ADV_koht
ühekaugusel,ADV_koht
ühekaugusele,ADV_koht
ühe kaupa,ADV_viis
ühekaupa,ADV_viis
ühekeelne,omadus_kval
ühekelk,ese_instru
ühekilone,omadus_füüs
ühekorra,ADV_aeg
ühekorranõu,ese_instru
ühekorrapakend,ese_instru
ühekorrapilet,ese_instru
ühekorraplast,ese_instru
ühekorrasüstal,ese_instru
ühekorruseline,omadus_füüs
ühekorteriline,omadus
ühekrooniline,ese_raha
üheksa-aastane,omadus_aeg
üheksa-aastaselt,ADV_aeg
üheksa kaupa,ADV_viis
üheksakaupa,ADV_viis
üheksakesi,ADV_viis
üheksakordselt,ADV_viis
üheksakorruseline,omadus_füüs
üheksakuine,omadus_aeg
üheksakuuline,omadus_aeg
üheksakuune,omadus_aeg
üheksakümneaastane,omadus_aeg
üheksakümneaastaselt,ADV_aeg
üheksakümnendik,esitus_arv
üheksakümneselt,ADV_aeg
üheksaliikmeline,omadus
üheksasajandik,esitus_arv
üheksaselt,ADV_aeg
üheksateistaastane,omadus_aeg
üheksateistaastaselt,ADV_aeg
üheksateistkümneaastane,omadus_aeg
üheksateistkümneaastaselt,ADV_aeg
üheksateistkümnendik,esitus_arv
üheksateistkümneselt,ADV_aeg
üheksavägine,taim
üheksikud,inimene
ühekuine,omadus_aeg
ühekuuline,omadus_aeg
ühekuune,omadus_aeg
ühekõne,esitus_keel_suhtlus
ühekõrgune,omadus_füüs
ühekõvadune,omadus_füüs
"ühe käega annab, teisega võtab",abstr
ühekäeline,omadus_füüs
ühekäeline bandiit,ese_instru
ühekäevise,tegevus_tegu
ühekülainimene,in_roll
ühekülamees,in_roll
ühekülgne,omadus_kval
üheküüruline,omadus_füüs
ühelaadiline,omadus_kval
ühelaadne,omadus_kval
ühelaidne,omadus_füüs
ühelaiune,omadus_füüs
ühelasuline,omadus_füüs
ühe lauaga löödud,omadus_kval
ühelauseline,omadus
ühel heal päeval,ADV_aeg
üheliigiline,omadus_kval
üheliitrine,omadus_füüs
ühelinnaseviski,toit_jook
ühel päeval,ADV_aeg
ühelööviline,omadus_füüs
ühemastiline,omadus_füüs
ühemehesaag,ese_instru
ühemiljardiline,omadus_füüs
ühemootoriline,omadus_füüs
ühemõõtmeline,omadus_füüs
ühe mütsi all,ADV_seisund
ühe mütsi alla,ADV_seisund
ühe mütsiga lööma,VERB_abstr
ühenaisepidamine,abstr
ühendamatu,omadus_kval
ühendatus,abstr/konkr
ühendemiraatlane,in_rahvas
ühendkonjunktsioon,esitus_keel
ühendkoor,inimene
ühendkuningriiklane,in_rahvas
ühendriiklane,in_rahvas
ühendsidesõna,esitus_keel
ühendsõnastik,ese_semio
ühendtegusõna,esitus_keel
ühendusjuhe,ese_instru
ühenduskiirus,nähtus_füüs
ühendusliin,nähtus_füüs
ühenduslõõr,ese_instru
ühendusniit,abstr/konkr
ühenduspesa,ese_instru
ühenduvus,omadus
ühendverb,esitus_keel
üheniiteline,omadus_füüs
ühenädalane,omadus_aeg
ühenäoline,omadus
üheotsapilet,ese
ühepaat,ese_instru
ühepaelamees,in_elukutse
ühepajatoit,toit
ühepaksune,omadus_füüs
ühepalgeline,omadus
ühepalju,ADV_aste
üheparteiline,omadus_kval
üheparteisüsteem,abstr/konkr
ühe pauguga,ADV_viis
ühepikkune,omadus_füüs
üheplaaniline,omadus_kval
üheprotsendiline,omadus_kval
üheprotsendine,omadus_kval
ühepunktivise,tegevus_tegu
ühepuulootsik,ese_instru
ühepuupaat,ese_instru
ühepäevaline,omadus_aeg
ühepäevamatk,tegevus
ühepäevameeleolu,nähtus_psühh
ühepäevane,omadus_aeg
ühepäevaperemees,in_omadus
ühepäevik,loom_putukas
üherahvuseline,omadus
üherakend,ese_instru
üherakuline,omadus
üheraskune,omadus_füüs
üheringiline,omadus_kval
üherööpmeline,omadus
ühes,ADV_viis
ühesarnane,omadus_kval
ühesarveline,omadus_füüs
üheseemneline,omadus_füüs
ühesilmaline,omadus_füüs
ühes jutis,ADV_viis
üheskoos,ADV_viis
ühes minema,VERB_liikuma
ühe soojaga,ADV_viis
ühes taktis,ADV_viis
ühestama,VERB_tegevus
ühest suust,ADV_viis
ühesuguline,omadus_füüs
ühesugune,omadus_kval
ühesugusus,omadus_kval
ühesuunaline,omadus_füüs
ühesuurune,omadus
ühesõnaline,omadus
ühe sõõmuga,ADV_viis
ühetaoline,omadus_kval
ühetasa,ADV_viis
üheteistaastane,omadus_aeg
üheteistaastaselt,ADV_aeg
üheteistkümneaastane,omadus_aeg
üheteistkümneaastaselt,ADV_aeg
üheteraline,omadus_füüs
üheti,ADV_viis
ühetine,omadus
ühetoaline,omadus
ühetooniliselt,ADV_viis
ühetugevune,omadus_kval
ühetunnine,omadus_aeg
ühetähejutt,ese_semio
ühetüübiline,omadus_kval
ühevaateline,omadus
ühevaatuseline,omadus_kval
ühevaatuslik,omadus_kval
ühe valuga,ADV_viis
ühevanune,omadus_aeg
ühe vitsaga löödud,omadus_kval
ühevõrdne,omadus_kval
ühevõrra,ADV_aste
ühevärviline,omadus_füüs_värv
üheväärne,omadus_kval
üheväärtuslik,omadus_kval
üheõiguslik,omadus
üheöine,omadus
üheöösuhe,tegevus_tegu
üheülbaline,omadus
üheülbastama,VERB_abstr
üheülbastuma,VERB_muutus
ühh,esitus_keel_suhtlus
ühikelement,esitus_mõõt
ühiklõik,esitus_mõõt
ühikring,abstr
ühildama,VERB_abstr
ühilduma,VERB_abstr
ühildumine,esitus_keel
ühilduvus,omadus
ühine,omadus
ühine katel,ese_raha
ühinema,VERB_abstr
ühinematus,abstr
ühinematusliikumine,nähtus_psühh
ühinemine,tegevus_muutus
ühinemisleping,ese_semio
ühine nimetaja,abstr/konkr
ühing,inimene
ühinglane,in_roll
ühingukaaslane,in_roll
ühisandmevara,nähtus
ühisantenn,ese_instru
ühisauto,ese_instru
ühisautorlus,abstr/konkr
ühisautorsus,abstr/konkr
ühisavaldus,ese_semio
ühiselt,ADV_viis
ühishuvi,abstr
ühisjoon,abstr
ühisjõud,nähtus_füüs
ühiskaart,ese_semio
ühiskassa,ese_raha
ühiskasulik,omadus_kval
ühiskasutama,VERB_tegevus
ühiskasutatav,omadus
ühiskasutus,tegevus
ühiskommünikee,ese_semio
ühiskond,abstr/konkr
ühiskondlik,omadus_kval
ühiskondlik-majanduslik,omadus_kval
ühiskondlik-poliitiline,omadus
ühiskondlik tellimus,abstr/konkr
ühiskonnaelu,abstr
ühiskonnakasulik,omadus_kval
ühiskonnakiht,inimene
ühiskonnakord,abstr/konkr
ühiskonnakorraldus,abstr/konkr
ühiskonnakriitika,vald
ühiskonnaliige,in_omadus
ühiskonnamudel,abstr/konkr
ühiskonnaohtlik,omadus_kval
ühiskonnaredel,abstr/konkr
ühiskonnateadlane,in_elukutse
ühiskonnateadus,vald
ühiskonnategelane,in_roll
ühiskonnavastane,omadus_kval
ühiskonnaõpetus,vald
ühiskordne,esitus_arv
ühislaulmine,tegevus
ühisloome,tegevus
ühislooming,abstr/konkr
ühismeedia,abstr/konkr
ühismeel,abstr/konkr
ühismeelne,omadus_psühh
ühismäng,tegevus_mäng
ühisnimetaja,abstr/konkr
ühisnimetus,esitus
ühisomand,abstr/konkr
ühisomanik,in_roll
ühisraha,ese_raha
ühisrahastus,abstr/konkr
ühisrahastusplatvorm,ese_semio
ühissõiduk,ese_instru
ühistama,VERB_muutust põhjustama
ühisteadvus,abstr
ühistegelik,omadus
ühistegevus,tegevus
ühistegur,esitus_arv
ühiste kavatsuste protokoll,ese_semio
