"value","semantic_type_code"
kupuleht,taim
kuragaa,toit
kuppelkirik,koht_hoone
kupuklaas,ese_instru
kuradim,omadus_kval
Kuradisaar,koht_geogr
Kuradisaar,koht_geogr
Kura maasäär,koht_geogr
kuradipuu,taim
kuppelehitis,koht_hoone
kupeerima,VERB_tegevus
kupeerima,VERB_tegevus
kupardama,VERB_tegevus
kupatama,VERB_toituma
kupee,ese_instru
kupee,ese_instru
kupee,ese_instru
kurameerima,VERB_psühh
kupp,ese
kupp,seisund_haigus
kupp,ese_instru
kupp,konkr
kupp,ese_instru
kupp,koht
Kuramaa,koht_geogr
Kuramaa,koht_geogr
kupuraud,ese_instru
kurbmäng,ese_kunst
kurbmäng,sündmus
kurbmäng,abstr/konkr
kurdu,ADV_seisund
kurdus,ADV_seisund
kurblooline,omadus_psühh
kurbloolus,seisund
kurbloolus,nähtus_psühh
kuremariin,toit
kuremariin,materjal/aine
kurepesa,objekt_loodus
kurgikasvatus,vald
kurgikasvatus,tegevus
kurgilava,koht_hoone
kuradile minema,VERB_seisund
kuradimoodi,ADV_aste
kurduma,VERB_muutus
kurgkotkas,loom_lind
kurguarst,vald
kurguarst,in_elukutse
kuriositeet,nähtus
kurgutõbi,seisund_haigus
kuriteokatse,tegevus_tegu
kurg,in_müt
kurg,loom_lind
kurguvalu,seisund_haigus
kuresamm,tegevus_tegu
kurblõbus,omadus_psühh
kurejutt,esitus_info
kurekatel,taim
kurnalapp,ese_instru
kurjeer,in_elukutse
kurjaennustav,omadus_psühh
kurniväljak,koht_ala
kurrupael,ese_riie
kurseerima,VERB_tegevus
kurja vanduma,VERB_suhtlus
kurkumiin,materjal/aine
kurvavõitu,omadus_psühh
kuseelund,kehaosa
kuseeritus,nähtus_füüs
kurmulisus,seisund_haigus
kusagile,ADV_aeg
kusagile,ADV_aeg
kusagile,ADV_koht
kusagile,ADV_koht
kurjalt,ADV_viis
kurjalt,ADV_aste
kurttumm,in_omadus
kurttumm,omadus
kurnatus,seisund
kurjamoodi,ADV_aste
kurgulaul,nähtus_loodus
kurku kastma,VERB_toituma
kuru,koht_loodus
kuru,koht
kurultai,sündmus
kurjaendeline,omadus_psühh
kurvakujuline,omadus_kval
kurvasilmne,omadus_füüs
kurš,in_rahvas
kurtaaž,ese_raha
kursavend,in_roll
kurjam,in_müt
kurjam,inimene
kurk,toit_vili
kurk,taim
kurn,objekt_loodus
kuritöö,tegevus_tegu
kuritöö,tegevus_tegu
kurrutus,tegevus_tegu
kurrutus,ese_kunst
kurrutus,nähtus_loodus
kurvikas,omadus_füüs
kurviline,omadus
kurvits,loom_lind
kusal,koht_hoone
kusal,ese_instru
kusehäda,seisund
kusemishäire,seisund_haigus
kusepakitsus,seisund
kustos,ese_semio
kuskilepoole,ADV_koht
kuskiltpoolt,ADV_koht
kusepeetus,seisund_haigus
kustuti,ese_instru
kusepõis,kehaosa
kustutus,koht
kustutus,tegevus
kursaõde,in_roll
kusiaine,materjal/aine
kussu-kussu,esitus_keel_suhtlus
kusmaale,ADV_koht
kusmaalt,ADV_koht
kusmaalt,ADV_aeg
kursinurk,esitus_mõõt
kusitipõletik,seisund_haigus
kusiveresus,seisund_haigus
kurst,materjal/aine
kurst,konkr_omadus
kurst,konkr
kurnamissõda,tegevus
kusmaal,ADV_koht
kustkaudu,ADV_viis
kustu,ADV_seisund
kuskus,loom
kustmaalt,ADV_koht
kustmaalt,ADV_aeg
kustpeale,ADV_aeg
kušetikapp,ese
kurvikoht,koht_ala
kurvitama,VERB_liikuma
kustumatu,omadus_kval
kustumatu,omadus_psühh
kustutusvahend,ese_instru
kutseline,omadus
kutseline,omadus
kurortoloogia,vald
kutsehäälitsus,nähtus_loodus
kutsehäälitsus,nähtus_füüs
kuuaruanne,esitus_info
kutsekasvaja,seisund_haigus
kusene,omadus
kusetama,VERB_liikuma/liigutama
kusiti,kehaosa
kušett,ese_instru
kusepidamatus,seisund
kutsealune,in_omadus
kutsealune,omadus_aeg
kutsung,nähtus_füüs
kutsung,nähtus_füüs
kuts,loom
kutsehüüd,nähtus_loodus
kutsehüüd,nähtus_füüs
kutsekoda,koht_asutus
kutsetoon,nähtus_füüs
kutsuvalt,ADV_viis
kutsekaaslane,in_roll
kutsenõuandla,koht_asutus
kutseoskus,abstr/konkr
kutsemeisterlikkus,omadus_kval
kutsekiri,ese_semio
kustutamatu,omadus
kuuajaline,omadus_aeg
kustus,ADV_seisund
kutter,ese_instru
kutter,ese_instru
kutseorientatsioon,tegevus
kutu,seisund
kutu,ADV_seisund
kutu,seisund
kutsutu,in_omadus
kutsutu,in_roll
kuubiline,omadus
kuuejalgne,omadus
kuuekäiguline,omadus_füüs
kuuekäiguline,omadus_füüs
kuueliikmeline,omadus
kuueteistkümnendiknoot,esitus
kuuliauk,nähtus_füüs
kuukäive,abstr/konkr
kuueselt,ADV_aeg
kuuetine,omadus_füüs
kutsikaiga,aeg
kutsestandard,ese_semio
kuuevalentne,omadus_kval
kuuguar,loom
kuujumal,in_müt
kusagil,ADV_koht
kusagil,esitus
kusagil,ADV_aste
kusagil,ADV_koht
kuul,vald
kuul,tegevus
kuul,ese_instru
kuul,ese_instru
kuul,ese
kuuekümnes,omadus_kval
kuuekümnes,esitus_arv
kuuepäevakoht,koht
kuuevarrukas,ese_riie
kuukalender,abstr/konkr
kuulsusetu,omadus
kuumaastik,koht_ala
kuuking,taim
kuuldamatu,omadus_füüs
kuulike,ese
kuukulgur,ese_instru
kuuldekaugus,esitus_mõõt
kuueteistkümnendikpaus,aeg
kuuldemäng,ese_kunst
kuulamistoru,ese_instru
kuulamistoru,ese_instru
kuulderaamat,ese_semio
kuulsusesära,nähtus_psühh
kuulajaskond,inimene
kuulueit,in_roll
kuulipildujapesa,koht
kuulmata,omadus_kval
kuulmata,ADV_aste
kuulitõukaja,in_tegija
kuulmekivike,kehaosa
kuumsuits,nähtus_füüs
kuulmekäik,kehaosa
kuulmiselund,kehaosa
kuulmisnärv,kehaosa
kuuldav,omadus
kuuldavalt,ADV_viis
kuumakindel,omadus_kval
kuuldeline,omadus_kval
kuuldeline,omadus_füüs
kuulsus,omadus_psühh
kuulsus,in_omadus
kuulsus,seisund
kuuekümnene,omadus_kval
kuuekümnene,omadus_vanus
kuulatama,VERB_tegevus
kuule,kehaosa
kuumstantsimine,tegevus_tegu
kuulmislävi,nähtus_psühh
kuulmislävi,nähtus_füüs
kuulmenahk,kehaosa
kuulitabamus,sündmus
kuunägu,kehaosa
kuulmistaju,omadus_psühh
kuulmiskeskus,koht_asutus
kuulmiskeskus,kehaosa
kuulmisvõime,omadus
kuulpudel,ese_instru
kuulpudel,ese_anum
kuu peale saatma,VERB_psühh_emots
kuupikkune,omadus
kuumakäärilõikus,abstr/konkr
kuumsuitsutama,VERB_toituma
kuumtöötlema,VERB_tegevus
kuupaisteline,omadus
kuupalgaline,omadus
kuupalgaline,in_omadus
kuupilet,ese_semio
kuurortlinn,koht
kuurortravi,vald
kuurortravi,tegevus
kuuseehe,ese_instru
kuusekänd,taim
kuuselaud,materjal/aine
kuusemets,taim
kuusemets,koht_loodus
kuusetihnik,taim
kuunarpark,ese_instru
kuuselõhn,nähtus_psühh
kuulujutt,tegevus_kõnetegu
kuulujutt,ese_semio
kuuselatt,materjal/aine
kuupkapiteel,koht_hoone
kuut,ese_instru
kuuplaan,abstr/konkr
kuupäevaraja,abstr/konkr
kuuseistandik,taim_liik
kuupkilomeeter,esitus_mõõt
kuusepuit,materjal/aine
kuusepuu,taim
kuusepuu,materjal/aine
kuuseriisikas,taim_seen
kuuseseen,taim_seen
kvaliteediline,omadus_kval
kvaliteediline,omadus_kval
kuusesikk,loom_putukas
kuuveerand,objekt_loodus
kvaliteedihinne,esitus_mõõt
kuutoodang,ese
kvalifikatsioonimäng,tegevus_mäng
kvalifikatsioonimäng,sündmus
kuuskantmutter,ese_instru
kuuteenistus,ese_raha
kuuskjalg,taim
kvadraatne,omadus_füüs
kvadro,nähtus_füüs
kuutõverohi,taim
kõhedus,nähtus_psühh
kuuvanune,omadus_aeg
kvalifikatsioonieksam,sündmus
kvalifikatsiooninorm,esitus_mõõt
kvalifikatsiooninorm,abstr
kõbima,VERB_liikuma
kõbima,VERB_tegevus
kuuvarjutus,nähtus_loodus
kvaliteetleht,ese_semio
kõbus,omadus
kõbus,omadus_kval
kuuspakk,kehaosa
kuuspakk,ese
kvantelektroonika,vald
kvantteooria,vald
kvark,materjal/aine
kvantmehaanika,vald
kvart,esitus_mõõt
kvart,esitus_mõõt
kvart,abstr/konkr
kvintakord,abstr/konkr
kvartalisiht,koht_ala
kvartsliivakivi,materjal/aine
kvartsporfüür,materjal/aine
kvoodimaa,koht_ala
kvootemaa,koht_ala
kõdumuld,materjal/aine
kõdurajoon,koht_ala
kõditavalt,ADV_viis
kõdrake,taim
kvantkeemia,vald
kvartsekstakord,abstr/konkr
kõduhunnik,materjal/aine
kveen,in_rahvas
kvartsdioriit,materjal/aine
kvestor,in_elukutse
kvestor,in_elukutse
kõdutaim,taim_liik
kvaternaar,aeg
kvintett,konkr
kvintett,ese_kunst
kvintett,inimene
kvintessents,abstr/konkr
kvisling,inimene
kvoodipagulane,in_omadus
kõbi,in_omadus
kõbin,ese_raha
kõbin,nähtus_füüs
kõbistama,VERB_nähtus
kõbjas,taim
kõblas,ese_instru
kõblas,ese_instru
kõder,taim
kõder,osa
kõdu,omadus
kõdu,nähtus_loodus
kõduma,VERB_muutus
kõhisema,VERB_nähtus
kuvand,abstr
kõhnapoolne,omadus_füüs
kõdunema,VERB_muutus
kõdunema,VERB_muutus
kõdunema,VERB_muutus
kõhnavõitu,omadus_füüs
kõigutama,VERB_psühh
kõigutama,VERB_liigutama
kõhrerakk,organism
kõhuhaav,seisund_haigus
kõhuhingamine,tegevus
kõhtu orjama,VERB_toituma
kõhklema,VERB_psühh
kõhklemisi,ADV_viis
kõhkvel,ADV_seisund
kõhurasv,materjal/aine
kõhn,omadus_kval
kõhn,omadus_füüs
kõhn,omadus
kõhnuma,VERB_muutus
kõhnuma,VERB_muutus
kõhugaas,materjal/aine
kõhtupidi,ADV_viis
kõhuorjus,nähtus
kõhupool,koht_kehaosa
kõhupool,kehaosa
kõhupress,nähtus_loodus
kõhv,materjal/aine
kõhurohi,toit_jook
kõhurohi,materjal/aine
kõhubeebi,in_omadus
kõhurääkimine,tegevus_tegu
kõhusein,kehaosa
kõhusopp,seisund
kõhevil,ADV_seisund
kõhevile,ADV_seisund
kõhutants,tegevus
kõhistama,VERB_suhtlus
kõhistama,VERB_nähtus
kõhnenema,VERB_muutus
kõhnuke,omadus_kval
kõhreline,omadus
kõhutäis,kogus
kõhutäis,toit
kõigest,ADV_aste
kõhuuim,kehaosa_loom
kõigutamatu,omadus_kval
kõikehõlmav,omadus_koht
kõikevõitev,omadus_kval
kõhutäide,toit
kõkutama,VERB_psühh_emots
kõlaline,omadus_füüs
kõlaline,omadus_füüs
kõlakas,tegevus_kõnetegu
kõlakas,ese_semio
kõigevägevam,omadus_abstr
kõigevägevam,in_müt
kõikuma,VERB_seisund
kõikuma,VERB_abstr
kõikuma,VERB_seisund
kõikuma,VERB_liikuma
kõikuma,VERB_seisund
kõlav,omadus_kval
kõlav,omadus_füüs
kõigusoojane,omadus_füüs
kõlaluule,tegevus
kõikmõeldav,omadus
kõikvõimas,omadus_kval
kõiksugu,omadus_kval
kõlakast,ese_instru
kõlakujund,abstr/konkr
kõlakujund,abstr/konkr
kõlblusvastane,omadus
kõiksugune,omadus_kval
kõlalehter,ese_instru
kõks,omadus_füüs
kõhuõde,in_roll
kõiksepealt,ADV_viis
kõiksepealt,ADV_aeg
kõmp,ese_instru
kõikjale,ADV_koht
kõikne,omadus
kõikuv,omadus_kval
kõiv,taim
kõksima,VERB_tegevus
kõlblas,omadus_kval
kõlblas,omadus_abstr
kõlblusetu,omadus_kval
kõlbmatu,omadus_kval
kõmmima,VERB_tegevus
kõmr,in_rahvas
kõhutama,VERB_seisund
kõhutama,VERB_seisund
kõigesööja,loom_omadus
kõigesööja,loom_liik
kõigesööja,omadus
kõlapind,abstr/konkr
kõlksatama,VERB_nähtus
kõmu,tegevus_kõnetegu
kõmu,ese_semio
kõnetatu,in_roll
kõlavärv,nähtus_füüs
kõll,esitus
kõlblustunne,abstr
kõmaki,omadus_füüs
kõnd,tegevus
kõnd,koht_ala
kõlisema,VERB_nähtus
kõlisti,ese_instru
kõlkapüks,inimene
kõmupiltnik,in_elukutse
kõmupress,ese_semio
kõmulugu,ese_semio
kõlupea,in_omadus
kõlupea,taim
kõne alla tulema,VERB_suhtlus
kõne alla tulema,VERB_abstr
kõneakt,tegevus_kõnetegu
kõlvatus,tegevus_tegu
kõlvatus,abstr/konkr
kõmu-uudis,ese_semio
kõneaine,abstr/konkr
kõneaine,abstr
kõmin,nähtus_füüs
kõmin,tegevus_kõnetegu
kõnekoosolek,sündmus
kõneoskus,nähtus_psühh
kõnelemata,abstr
kõnesüntees,vald
kõnesüntees,tegevus
kõnetempo,nähtus_füüs
kõnetool,ese_instru
kõnetrakt,kehaosa
kõnesituatsioon,seisund
kõnetegu,tegevus_kõnetegu
kõlutera,taim
kõmatama,VERB_abstr
kõmatama,VERB_nähtus
kõmmeldi,ese_instru
kõmuline,omadus_psühh
kõnekunst,vald
kõrbeline,omadus_füüs
kõneeristus,ese_semio
kõplama,VERB_tegevus
kõnedefekt,seisund_haigus
kõps,tegevus_tegu
kõps,nähtus_füüs
kõpsama,VERB_nähtus
kõpsama,VERB_liigutama
kõnekeskus,kehaosa
kõnekeskus,koht_asutus
kõnetelema,VERB_suhtlus
kõnetlema,VERB_suhtlus
kõnekirjutaja,in_elukutse
kõnekultuur,abstr/konkr
kõnekujund,esitus_keel
kõnekujund,abstr/konkr
kõnekõma,nähtus_füüs
kõnekõma,nähtus
kõneõhtu,sündmus
kõnetu,omadus_kval
kõnetakt,ese_kunst
kõnekõmin,nähtus_füüs
kõnekõmin,nähtus
kõnelemisoskus,nähtus
kõnetlussõna,esitus_keel_suhtlus
kõnetlussõna,esitus_keel
kõnnuõgija,loom_lind
kõnetraat,ese_instru
kõnevõime,nähtus_psühh
kõnevõimetu,omadus_kval
kõneanne,nähtus_psühh
kõpsking,ese_riie
kõrbekuum,omadus_füüs
kõrbemaitse,omadus_kval
kõrbemaik,omadus_kval
kõrberebane,loom
kõrendik,omadus_füüs
kõrendik,in_omadus
kõrbene,omadus_füüs
kõrgaadel,in_omadus
kõnetund,sündmus
kõnetund,aeg
kõnnisklema,VERB_liikuma
kõnnitama,VERB_liikuma/liigutama
kõre,loom
kõnnak,omadus
kõrgkiht,materjal/aine
kõrgkiht,in_omadus
kõrgkiht,grupp
kõrgkiht,in_omadus
kõrgkiht,grupp
kõneviis,esitus_keel
kõneviis,abstr
kõrgaadlik,in_omadus
kõrgeausus,esitus_keel_suhtlus
kõrbeala,koht_ala
kõrgekvaliteediline,omadus_kval
kõplapõllundus,vald
kõrgekontsaline,omadus_füüs
kõrbekliima,nähtus_loodus
kõrbeloom,loom_omadus
kõrgejalgne,omadus
kõnniteeplaat,ese_instru
kõppugi,abstr
kõrgelseisev,omadus_kval
kõrgemalseisev,omadus_kval
kõrgrõhuvöönd,nähtus_loodus
kõrgepingevõrk,ese_instru
kõrgeprotsendiline,omadus_kval
kõrgeväärtuslik,omadus_kval
kõrghooaeg,aeg
kõrgkeelne,omadus_kval
kõrglaine,aeg
kõrgleht,taim
kõrgleht,osa
kõrglava,koht_loodus
kõrgliiga,seisund
kõrgliiga,nähtus
kõrgliiga,in_omadus
kõrgliiga,abstr/konkr
kõrgläige,omadus_füüs
kõrgkeskaeg,aeg
kõrgetasemeline,omadus_kval
kõrgetasemeline,omadus_kval
kõrgel,ADV_seisund
kõrgel,seisund
kõrgel,koht
kõrgele,ADV_seisund
kõrgele,seisund
kõrgele,koht
kõra,ese_instru
kõrgend,koht
kõrgend,ese_instru
kõrgendus,abstr/konkr
kõrgendus,koht
kõrgendus,ese_instru
kõrgushüppaja,in_tegija
kõrgepalgaline,omadus
kõriorelit mängima,VERB_tegevus
kõriorelit tegema,VERB_tegevus
kõrgetoodanguline,omadus_kval
kõrghaljastus,tegevus
kõrghaljastus,koht_ala
kõrgklass,inimene
kõrgklass,abstr/konkr
kõrgklass,abstr
kõrghotell,koht_hoone
kõrgkultuur,abstr/konkr
kõrgtsivilisatsioon,inimene
kõrgtsivilisatsioon,abstr/konkr
kõrgpeenar,koht
kõrgpeenar,abstr/konkr
kõrgetooniline,omadus_füüs
kõrgelamu,koht_hoone
kõrgrõhk,nähtus_füüs
kõrgrõhk,nähtus_füüs
kõrgusehirm,seisund_haigus
kõrgusehirm,nähtus_psühh
kõrgvererõhktõbi,seisund_haigus
kõrgsagedusvool,nähtus_füüs
kõri kinni nöörima,VERB_seisund
kõri kinni nöörima,VERB_abstr
kõrgune,omadus_füüs
kõrgvererõhutõbi,seisund_haigus
kõri maha võtma,VERB_tegevus
kõri maha võtma,VERB_muutust põhjustama
kõrimask,ese_instru
kõrgseltskond,inimene
kõrgstiil,abstr/konkr
kõripidi,ADV_viis
kõrgusekartus,seisund_haigus
kõrgusekartus,nähtus_psühh
kõrgustik,objekt_loodus
kõrisema,nähtus_füüs
kõrgvererõhuhaigus,seisund_haigus
kõrihäälik,esitus_keel
kõrtsilett,koht_hoone
kõrkja-roolind,loom_lind
kõrkjastik,koht_loodus
kõrrestik,taim
kõrrestik,koht_ala
kõrilõikaja,in_tegija
kõrisõlm,kehaosa
kõrini,ADV_aste
kõrini,ADV_seisund
kõrgseis,seisund
kõrretõstja,ese_instru
kõrvaarst,vald
kõrvaarst,in_elukutse
kõrvaarst,in_roll
kõrist alla valama,VERB_toituma
kõrvale juhtima,VERB_psühh
kõrgusmõõdik,ese_instru
kõrgusmõõdik,ese_instru
kõrtsinaine,in_roll
kõrtsitüdruk,in_roll
kõrvale tõrjuma,VERB_tegevus
kõrvale tõrjuma,VERB_psühh
kõrvale tõrjuma,VERB_muutust põhjustama
kõrivähk,seisund_haigus
kõrvakõvastus,seisund_haigus
kõrvahaigus,seisund_haigus
kõrvaküünal,materjal/aine
kõrvaküünal,ese
kõrvaleesmärk,abstr
kõrri kargama,VERB_suhtlus
kõrvalala,vald
kõrvalamet,tegevus
kõrvaletoimetamine,tegevus
kõrvale viilima,VERB_tegevus
kõrvale vingerdama,VERB_suhtlus
kõrvale vingerdama,VERB_psühh
kõrvaloputus,tegevus_tegu
kõrvalmõis,koht_ala
kõrvalliige,abstr/konkr
kõrne,toit
kõrra-kõrra,omadus_füüs
kõrreline,taim_omadus
kõrreline,taim_liik
kõrreline,omadus
kõrisulghäälik,esitus_keel
kõrvalpõige,tegevus_tegu
kõrvalpõige,tegevus_kõnetegu
kõrvalpõige,tegevus_tegu
kõrvalpõige,tegevus_tegu
kõrva taha kirjutama,VERB_psühh_mõistus
kõrva taha panema,VERB_psühh
kõrvaltempel,esitus_kujutis
kõrvaltempel,ese_instru
kõrvalsuhe,seisund
kõrvemaa,koht_loodus
kõrvalkilpnääre,kehaosa
kõrvalkäik,koht
kõrvalkäik,tegevus_tegu
kõrvallaud,ese_instru
kõrvallaud,ese
kõrvalliin,abstr/konkr
kõrvalnähtus,nähtus
kõrvalharrastus,tegevus
kõrva riivama,VERB_psühh
kõrvekapsel,taim
kõrvekapsel,osa
kõrvekapsel,kehaosa_loom
kõrvapaar,in_omadus
kõrvalmärkus,tegevus_kõnetegu
kõrvekutsikas,loom
kõrvaltoon,omadus_füüs_värv
kõrvaltoon,omadus_psühh
kõrvaltoon,nähtus_psühh
kõrvaltegur,nähtus
kõrvalprodukt,materjal/aine
kõrvalprodukt,ese_instru
kõrvalteenistus,tegevus
kõrvalteenistus,ese_raha
kõrvaltänav,koht_ala
kõrvaltänav,koht_ala
kõrvatermomeeter,ese_instru
kõrveköömen,taim
kõrverakk,taim
kõrverakk,osa
kõrverakk,kehaosa_loom
Kõrvemaa,koht_geogr
kõvakestaline,omadus
kõrvulukustav,omadus_psühh
käehoid,tegevus_tegu
kõrvuni,ADV_aste
kõrva-nina-kurguarst,vald
kõrva-nina-kurguarst,in_elukutse
kõrvale panema,VERB_tegevus
kõrvale panema,VERB_abstr
kõrvale panema,VERB_tegevus
kõrvust mööda laskma,VERB_psühh
kõveras,seisund
kõrvapõletik,seisund_haigus
kõvahäälne,omadus_kval
kõvahäälne,omadus
kõrvuksiil,loom
kõrvale heitma,VERB_psühh_mõistus
kõrvale heitma,VERB_abstr
kõva,omadus_füüs
kõva,omadus_kval
kõva,omadus_psühh
kõva,omadus_kval
kõva,omadus_füüs
kõva,omadus_füüs
kõva,omadus_füüs
kõva,omadus_psühh
kõva,omadus_füüs
kõva,omadus_füüs
kõva,omadus_kval
kõva,omadus_füüs
kõvakübar,ese_riie
kõtt,esitus_keel_suhtlus
kõtt,esitus_keel_suhtlus
kõverjalgne,omadus
kõvendusmärk,esitus_kujutis
kõvakaaneline,omadus_füüs
kõvakooreline,omadus_kval
kõvaköiteline,omadus_füüs
kõrvunurk,esitus_kujutis
kõuts,loom_omadus
kõõks,nähtus_füüs
kõssitama,VERB_nähtus
kõvertee,abstr
kägardama,VERB_tegevus
kõrvutu,omadus
kõrvutus,tegevus
kõvasi,ese_instru
kõvasi,ese_instru
kõvastuma,VERB_muutus
kõverdama,nähtus_psühh
kõverdama,VERB_liigutama
kõveriti,ADV_viis
kõvik,koht_loodus
kõurik,in_omadus
kõõrdsilmne,omadus_füüs
käbedalt,ADV_viis
käbedasti,ADV_viis
kõõmavastane,omadus
kõõmendama,VERB_seisund
kädin,tegevus_kõnetegu
kädin,nähtus_füüs
käbikeha,kehaosa
kõõrdi vaatama,VERB_psühh
käbisoomus,taim
käealune,in_roll
käeandmine,tegevus_tegu
käepärane,omadus_kval
kõvapea,in_omadus
käeauk,ese_riie
kägarasend,seisund
kõvamädanik,seisund_haigus
kõvanõgi,seisund_haigus
kõõlusetupp,kehaosa
kõõrdpilk,nähtus_psühh
kõõrdpilk,nähtus
kõõrsilm,in_omadus
kõõrsilm,kehaosa
kõõrsilmsus,seisund_haigus
käe alt,seisund
käed puhtad hoidma,VERB_seisund
käed rüpes istuma,VERB_seisund
käegakatsutav,omadus_psühh
käegakatsutav,omadus_koht
kõõm,materjal/aine
kõõm,inimene
käbisõda,tegevus
käeline,omadus_kval
kõõluma,VERB_seisund
kõõluma,VERB_liigutama
kõõrkael,seisund_haigus
kõõrdi,ADV_viis
kõõrdi,ADV_seisund
kägisema,VERB_suhtlus
kägisema,VERB_nähtus
kägisema,VERB_nähtus
kõverpeegel,ese_instru
kõverpeegel,abstr
kõõluseline,omadus
kõõmane,omadus
kõõrutama,VERB_nähtus
kõõrutama,VERB_nähtus
käekell,ese_instru
käibemaksustamine,tegevus_tegu
käekirjaproov,ese_semio
kägukimalane,loom_putukas
käekönt,kehaosa
käekett,ese_kunst
käelöök,tegevus_tegu
käeliigutus,tegevus_tegu
käelihas,kehaosa
käepuudutus,tegevus_tegu
käesirutus,tegevus_tegu
käesirutus,tegevus_tegu
käetõstmine,tegevus_tegu
käharalehine,omadus_füüs
kähr,loom
kährikkoer,loom
käimar,ese_instru
kähku,ADV_viis
käikupanek,tegevus_tegu
käisemärk,ese
kägarik,omadus
kägarduma,VERB_muutus
käharik,taim
kähardama,VERB_muutust põhjustama
kähe,omadus_füüs
kähisema,VERB_nähtus
kähkukas,tegevus_tegu
kähmakas,in_omadus
käigutuul,nähtus_füüs
käkkima,VERB_tegevus
käkkima,VERB_tegevus
käibefraas,tegevus_kõnetegu
käibefraas,ese_semio
käitumisökoloogia,vald
käima tõmbama,VERB_tegevus
käima tõmbama,VERB_psühh
käimiskepp,ese_instru
käilakuju,in_roll
käilakuju,ese_kunst
käimapanek,tegevus_tegu
käimistool,ese_instru
käibenumber,esitus_info
käibenumber,esitus_arv
käiseembleem,esitus_kujutis
käisekiri,esitus_kujutis
käitur,ese_instru
käivitusmootor,ese_instru
käitumismall,abstr/konkr
kämp,koht_ala
kämpa,koht_ala
käivitus,nähtus
käivitus,tegevus
käimad,ese_riie
käivitusreostaat,ese_instru
käija,in_tegija
käija,in_tegija
käkras,ADV_seisund
kämbu,in_roll
kämbu,in_omadus
kämp,omadus_kval
kämp,omadus
kämp,abstr/konkr
käna käima,VERB_tegevus
käna käima,VERB_seisund
kängar,materjal/aine
käis,ese_riie
käit,tegevus_tegu
käit,tegevus
käitlus,VERB_tegevus
käitus,tegevus_tegu
käitus,tegevus
käks,ese_instru
kämp,materjal/aine
kännujuurija,ese_instru
käitumisõpik,ese_semio
käokeel,taim
käivitushoob,ese_instru
kännujuurikas,taim
kännupess,taim_seen
kälimees,in_sugulane
kängururaud,ese_instru
käitumismuster,abstr/konkr
kämblasuurune,omadus_füüs
käokell,ese_instru
käntsu käima,VERB_tegevus
käntsu panema,VERB_tegevus
käopäkk,taim
käntsama,VERB_liikuma
käratult,ADV_viis
kärbatanud,VERB_seisund
kärbatanud,VERB_muutus
käolina,taim
kärbsenäpp,loom_lind
käkaskaela,ADV_viis
käkerdis,tegevus_tegu
käkerdis,konkr_omadus
kängitsema,VERB_tegevus
kängitsema,VERB_tegevus
kännuraha,ese_raha
kännuseen,taim_seen
käpik,ese_riie
käpik,in_omadus
käratu,omadus_füüs
käremeelne,in_omadus
käremeelne,omadus_psühh
kärp,ese_instru
kärr,omadus_füüs
kärbsekiri,esitus_kujutis
kärbsehallitus,seisund_haigus
käre,omadus_füüs
käre,omadus_kval
käre,omadus_füüs
käre,omadus_füüs
kärestikuline,omadus
käovile,ese_instru
kärgpere,in_sugulane
kärgpere,grupp
kärbesõis,taim
käratama,VERB_suhtlus
kärbselapats,ese_instru
kärbsepaber,ese_instru
kärbsepiits,ese_instru
kärbsetõuk,organism
kärbsetõuk,ese_instru
kärbsepüünis,taim
kärbsepüünis,ese_instru
kärbsevõrk,ese_instru
käredavooluline,omadus_füüs
kärjekann,nähtus_loodus
kärtspunane,omadus_füüs_värv
kärumees,in_elukutse
käokõrv,organism
käokübar,taim
kärjeteade,ese_semio
kärmemalt,ADV_viis
kärn,ese_riie
kärna,omadus_füüs
kärsak,kehaosa_loom
käru keerama,VERB_tegevus
kärbseseen,taim_seen
kärgjas,omadus_füüs
kännustik,taim
kännustik,koht_ala
käpakil,ADV_viis
käpukile,ADV_viis
käpuli,ADV_viis
kärgas,koht_ala
kärnane,omadus
kärsahais,nähtus_füüs
kärsakas,loom_putukas
kärsatama,VERB_tegevus
kärsitu,omadus_psühh
kärjekoi,loom_putukas
kärmemini,ADV_viis
käsikaamera,ese_instru
kärsima,VERB_psühh
kärjenuga,ese_instru
kärtsuma,VERB_suhtlus
kärtsuma,VERB_nähtus
kärutäis,materjal/aine
kärin,nähtus_füüs
kärin,nähtus_füüs
